Sujetos,Condición,Percepción cuánto recuerdo,Valencia percibida recuerdo,Valencia percibida -5 a +5,Intensidad percibida recuerdo,Nro palabras únicas,Intensidad pysent,Positivo pysennt,Negativo pysent,Neutro pysennt,Nro sust,Nro verb,Nro adj,Nro numeral,Nro propn,Nro advs,Coherencia norm,Evolucion coherencia norm,Detalles internos,Detalles externos,Total word count ruben
21,campeones_del_mundo,5.0,0.0,5.0,5.0,1.6990605687218785,0.840049603022635,0.8305400609970093,0.009509542025625706,0.1599504053592682,81,94,17,4,20,69,0.8031493190503075,"[0.8031493190503075, 0.8244497848940362, 0.7780925504776544, 0.7819523106179234, 0.7973482829737968, 0.7755787037959716, 0.7658615983631083, 0.8168509334409813, 0.7979420372589572, 0.8012330209381109, 0.7703248350845144, 0.7867658508628363, 0.7988373188105693, 0.7804724438808985, 0.7992890963866501, 0.7693610771287961, 0.774909806687467, 0.803467422099169, 0.7571468909941446, 0.7250940227866717, 0.7534140712013224, 0.7714805073238753, 0.7422122535976513, 0.7474591366151521, 0.7806852215617546, 0.7757893403695678, 0.77504608049688, 0.7363411767032237, 0.7381386497895541, 0.7410798259854742, 0.7313563182518736, 0.7672180134079523, 0.6777640067312838, 0.6843977089397344, 0.7181170702079125, 0.792319871861511, 0.651776485285985, 0.7963938083345994, 0.6517784570195236, 0.7598236706467779, 0.6665704876660097, 0.6062995889889019, 0.5178147289505882, 0.6707168536689952]",422.0,212.0,634
22,campeones_del_mundo,5.0,1.0,4.0,4.0,1.6649978526246587,0.25605131685733795,0.15731453895568848,0.09873677790164948,0.7439486980438232,351,272,122,37,89,164,0.9020514012938099,"[0.9020514012938099, 0.891032837072871, 0.8635823277665114, 0.8524178732516458, 0.8663854048734833, 0.848010712461301, 0.8511410494561803, 0.8386311264116478, 0.827327798178691, 0.8282958495367365, 0.8454756732856827, 0.8232031275347114, 0.8118070331902257, 0.81765208763812, 0.8080979335966967, 0.8080473157943913, 0.8127244781022678, 0.8166987105056244, 0.8178135874389519, 0.8307162617066041, 0.8233029895991437, 0.8187929155249482, 0.8347881473205411, 0.8296127458417822, 0.8332130592856365, 0.8315394485478735, 0.8109402259488792, 0.8336673499633678, 0.8063951055147678, 0.8170769698298257, 0.8225780594016063, 0.8284751826264675, 0.796464455125403, 0.8120177183301566, 0.8120540006174454, 0.8219360430909177, 0.8234850323343499, 0.8136027389484101, 0.8454982076480869, 0.8191391976589574, 0.8538734378735843, 0.8509262547764888, 0.8571562956255053, 0.8435673516852923, 0.8187434656901115, 0.8581704251899096, 0.8357636220762827, 0.8078736131120983, 0.8025203059536968, 0.83022704904548, 0.8246852404935002, 0.8474368022909456, 0.8346876809269388, 0.8419161299278668, 0.8298898105907455, 0.8310044407210039, 0.838485549690524, 0.8356865118799036, 0.8838228602490145, 0.8797867369315993, 0.8938231575382303, 0.9096247534413685, 0.8998652127187283, 0.9339000819973002, 0.935882586640564, 0.9275910340705694, 0.9158073669031994, 0.895836321193964, 0.9059202350389278, 0.9041408199140594, 0.9448044969483631, 0.8888659154743493, 0.8592124644696795, 0.883337678727018, 0.9043665226780704, 0.7818163638598166, 0.6164505370713919, 0.5285299138980092]",546.75,140.25,687
23,campeones_del_mundo,4.0,1.0,4.0,4.0,1.6558952507373979,0.7038378557190299,0.6926904916763306,0.011147364042699337,0.29616209864616394,59,40,17,4,9,35,0.9845910105116561,"[0.9845910105116561, 0.9368791783396467, 0.9395665368294291, 0.9689466615553493, 0.9316288782522966, 0.9750434490321271, 0.9362767467882308]",269.5,94.5,364
24,campeones_del_mundo,5.0,1.0,5.0,5.0,1.8025280603944482,0.4562338665127754,0.0591076985001564,0.397126168012619,0.54376620054245,92,66,22,5,11,44,0.7816419808459666,"[0.7816419808459666, 0.7838408792977408, 0.7657756503394065, 0.7865066955918567, 0.7837847363547273, 0.792696289405634, 0.7939975398399394, 0.7893349992053464, 0.7841083520606744, 0.8082957565644419, 0.7822940778296503, 0.7758229347827503, 0.7498217499315364, 0.7756747926036097, 0.8040470695980741, 0.8016921283670123, 0.7560448587736569, 0.7703557092087147, 0.7696324224829606, 0.7974787652348653, 0.7579873043010312, 0.74074956916551, 0.7523107208375303, 0.7084379612596675, 0.7337385410058652, 0.7485135536445006, 0.7426795342766626, 0.751845744605721, 0.6690396412135377, 0.7796523708839578, 0.6946758552361093, 0.620550630551699, 0.6567539830981564, 0.6291823217684998, 0.5759852158429709, 0.6372158418240882, 0.6284580364604015, 0.6605189511475537, 0.5959979356760267, 0.7024861093831791, 0.8541171221614567]",467.75,133.25,601
25,campeones_del_mundo,3.0,1.0,2.0,2.0,1.3090366535394555,0.7128608957864344,0.7059335112571716,0.006927384529262781,0.28713908791542053,56,58,21,1,3,34,0.9785799306285885,"[0.9785799306285885, 0.9925132107871961, 0.9557585652662465, 0.940945556158321, 0.96065550294607, 0.9928301029930797, 1.0118290684387945, 1.0158497405488276, 0.9728885837030469, 0.8913360976704618]",220.0,90.0,310
26,campeones_del_mundo,3.0,1.0,4.0,4.0,-0.14178060310147803,0.32354196161031723,0.04512246698141098,0.27841949462890625,0.6764580607414246,63,83,16,2,12,43,0.9032455223169288,"[0.9032455223169288, 0.9126977542259916, 0.926174435740209, 0.8571154666217475, 0.922011978042021, 0.8966370841298441, 0.8538469199008218]",366.0,149.0,515
27,campeones_del_mundo,3.0,1.0,4.0,4.0,1.6878498775964426,0.8369092005304992,0.006753470283001661,0.8301557302474976,0.16309083998203278,75,64,16,4,11,37,0.8434126069789333,"[0.8434126069789333, 0.8145222587015166, 0.8211770540742036, 0.7885039815737146, 0.8171154151795339, 0.811958111765095, 0.8203061692464098, 0.8078122681284917, 0.7689379705675351, 0.7607303747380928, 0.758652742350042, 0.7725619101852126, 0.771183912653423, 0.7571017104565186, 0.7880087180051089, 0.7868713839474764, 0.7925966659330393, 0.7478088578777378, 0.7562036440332447, 0.785275966825985, 0.7891824715090727, 0.7817211886686259, 0.8346897029570546, 0.7813053237120837, 0.845193024508324, 0.7685518251010957, 0.7206668544243181, 0.7295210763731687, 0.7237083831421531, 0.6619194008419631, 0.6388782853930267, 0.7578054519609859, 0.6842954713202156, 0.5383296391714553]",389.5,61.5,451
28,campeones_del_mundo,4.0,1.0,3.0,3.0,1.3174877914978946,0.1560632809996605,0.09168022125959396,0.06438305974006653,0.8439367413520813,95,95,20,9,28,76,0.8099050444525965,"[0.8099050444525965, 0.7456898242410499, 0.763532765766857, 0.7502510397267764, 0.7383342209953729, 0.7567446765348599, 0.735781163084931, 0.730903642257219, 0.7305078892028323, 0.7233691302000876, 0.7255589062982789, 0.7263312329608917, 0.6970488097418109, 0.7168315749647192, 0.7298033719910634, 0.7339268687380328, 0.7426688395100741, 0.7106202544077206, 0.7246107381563885, 0.738436658413052, 0.7152852253096644, 0.7162770069503953, 0.7227806575952175, 0.7521206766281896, 0.7331452449998007, 0.7245068989204478, 0.7252485115879287, 0.7161912331037567, 0.7084052328105418, 0.7091755058805804, 0.7101673182057987, 0.6894248416296842, 0.7088858677290396, 0.6957041122112926, 0.6999212707806466, 0.713609223134143, 0.6885614327127932, 0.658247082176748, 0.6805905609650973, 0.6787604701766834, 0.7278910635489526, 0.7390041525768226, 0.7033501305295229, 0.7250065917239684, 0.7371223323438585, 0.6954445954268254, 0.7811132343365231, 0.735116096522985, 0.711035177977648, 0.6941719333264421, 0.7264813639844813, 0.707316302333392, 0.6726729291550356, 0.6997162546383685, 0.7009371400737038, 0.7063052252420936, 0.6734899796911352, 0.6806304883898344, 0.711791682773244, 0.6525982833962434, 0.6808371303873102, 0.6875734775959191, 0.7691141176365256, 0.7226031459341636, 0.7015594137354849, 0.6456050935300983, 0.6599657302413349, 0.6214517756327145, 0.6663165299388503, 0.727967096685361, 0.733118365563953, 0.6717558056741085, 0.6365145901300313, 0.6042457516677334, 0.6706035945795419, 0.6563719315772865, 0.6749070445726074, 0.7764664857992383, 0.6205381033507475, 0.5070347952390964, 0.5741493037160745, 0.541887426145789]",571.0,205.0,776
29,campeones_del_mundo,4.0,1.0,3.0,3.0,1.9118713305275703,0.5126510597765446,0.024480585008859634,0.48817047476768494,0.4873489439487457,91,75,21,7,15,45,0.85091819593263,"[0.85091819593263, 0.8199233189495209, 0.7781256987545002, 0.7782012213961732, 0.8031997560035815, 0.8297278963864768, 0.8191506615750351, 0.8537036252157332, 0.7824841662889254, 0.8155531679657755, 0.824960967741814, 0.840384284538555, 0.8391664757306687, 0.8276163918863512, 0.7940279680102015, 0.8222090453154871, 0.9592654611580312, 1.022580917204424, 0.9542752992079994, 0.9813171272300604]",448.25,48.75,497
30,campeones_del_mundo,5.0,1.0,4.0,4.0,1.0625958138788307,0.8237082348205149,0.007102309260517359,0.8166059255599976,0.17629173398017883,72,68,16,5,4,38,0.9180898943955463,"[0.9180898943955463, 0.7802020448284754, 0.8118335959756536, 0.836867436215587, 0.7745439342672777, 0.7658127102470977, 0.7493645606142939, 0.7297648074468741, 0.8645836253211389, 0.8922151512941445, 0.8504972863364137, 0.8507309911176818, 0.8689641209600008, 0.8385926347444741, 0.8034757236687183, 0.8043986287923612, 0.664801542956591, 0.39005690531292303]",298.0,123.0,421
