Sujetos,Condición,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,Positivo pysent,Negativo pysent,Intensidad pysent,Valencia pysent,Valencia e intensidad pysent,Valencia2 pysent,Valencia e intensidad2 pysent,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
37.0,antesdevenir,0.947034076347775,0.0439882697947214,0.0498533724340175,0.1202346041055718,0.1818181818181818,0.0351906158357771,0.1114369501466275,0.0263929618768328,0.0087976539589442,0.2351253926753997,0.0360331907868385,0.2711585834622383,0,0.0,0.0,0.0,0.918067262515434,0.9140543080145754,0.9103122182235716,160.0,22.0,12.3841059602649,3.775,0.0120481927710843,4.712803445234164,0.0456346205131853,0.0,7.0,14.0,0.0118710691823899,0.7345132743362832,0.2654867256637168
38.0,antesdevenir,-1.4952824935108515,0.0486486486486486,0.0756756756756756,0.1405405405405405,0.1837837837837838,0.0324324324324324,0.1189189189189189,0.0216216216216216,0.0,0.0380838699638843,0.3026798665523529,0.3407637365162372,0,0.0,-1.0,-0.3407637365162372,0.7022987659995084,0.595988401472911,0.7496121945960913,115.0,19.0,14.905027932960897,3.0782608695652174,0.0066225165562913,6.069744192884836,0.0050828157349896,0.0,1.0,0.0,0.0135011441647597,0.7712765957446809,0.2287234042553191
39.0,antesdevenir,-0.1615319842744641,0.048780487804878,0.0396341463414634,0.1310975609756097,0.1707317073170731,0.0335365853658536,0.1554878048780487,0.0182926829268292,0.0030487804878048,0.0717091634869575,0.053681131452322,0.1253902949392795,0,0.0,0.0,0.0,0.9683559062690316,0.9473710156610204,0.9695172843939316,161.0,25.0,13.036544850498338,3.739130434782609,0.0236111111111111,5.350510171839518,0.0248612762222553,0.0,0.0,7.0,0.0116847826086956,0.6486666666666666,0.3513333333333333
40.0,antesdevenir,-1.36726104777872,0.0230088495575221,0.0778761061946902,0.1398230088495575,0.1592920353982301,0.0460176991150442,0.0902654867256637,0.015929203539823,0.0106194690265486,0.2705603539943695,0.0992303863167762,0.3697907403111458,0,0.0,1.0,0.3697907403111458,0.9225768415648112,0.8916992359201633,0.8848138364540753,258.0,32.0,11.632734530938126,3.883720930232558,0.0139712108382726,4.753187227932893,0.0472212952028247,0.0,7.0,30.0,0.0075558772961722,0.7573913043478261,0.2426086956521739
41.0,antesdevenir,-0.0905811304738542,0.0358851674641148,0.069377990430622,0.1507177033492823,0.1196172248803827,0.062200956937799,0.1076555023923445,0.0047846889952153,0.0095693779904306,0.1140358075499534,0.0902096405625343,0.2042454481124878,0,0.0,0.0,0.0,0.952601368166657,1.0041532303405232,0.9873802774170066,189.0,25.0,14.611859838274931,3.9153439153439153,0.0224215246636771,5.022311462611071,0.0547053122296337,0.0,8.0,25.0,0.010413148711021,0.7862232779097387,0.2137767220902612
42.0,antesdevenir,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
43.0,antesdevenir,-1.0564909138436285,0.0803571428571428,0.0714285714285714,0.1696428571428571,0.2053571428571428,0.0,0.0982142857142857,0.0,0.0357142857142857,0.2644357979297638,0.0305518936365842,0.2949876915663481,0,0.0,0.0,0.0,0.7695338291743051,0.832216873236026,0.7299636239975696,69.0,11.0,15.416666666666671,3.0144927536231885,0.0135135135135135,5.972808326229093,0.0608908000212348,0.0,1.0,5.0,0.0221653878942881,0.9573170731707316,0.0426829268292682
44.0,antesdevenir,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
45.0,antesdevenir,-0.3238828416997086,0.079136690647482,0.0575539568345323,0.1654676258992805,0.1438848920863309,0.0071942446043165,0.1079136690647482,0.0287769784172661,0.0575539568345323,0.5608584880828857,0.0126638263463974,0.5735223144292831,1,0.5735223144292831,1.0,0.5735223144292831,0.6841395379116436,0.626427650189461,0.6412465478662865,86.0,13.0,18.43511450381679,3.0232558139534884,0.0,6.354644375058308,0.0376714370900417,0.0,1.0,5.0,0.0177838577291381,0.8292682926829268,0.1707317073170731
46.0,antesdevenir,0.2671370441075333,0.0491803278688524,0.0737704918032786,0.1229508196721311,0.1762295081967213,0.0286885245901639,0.0942622950819672,0.0204918032786885,0.0450819672131147,0.3741468489170074,0.0159063003957271,0.3900531493127346,0,0.0,1.0,0.3900531493127346,0.9478651279870756,0.8562541696380676,0.7759925352202887,137.0,23.0,15.419724770642208,3.1824817518248176,0.0025906735751295,6.239712074225466,0.0226744645204115,1.0,5.5,9.333333333333334,0.0117003005581794,0.7697095435684648,0.2302904564315352
47.0,antesdevenir,-0.8387456988737642,0.0531914893617021,0.0851063829787234,0.1595744680851064,0.0851063829787234,0.0425531914893617,0.0957446808510638,0.0,0.0425531914893617,0.3914160430431366,0.0151150757446885,0.4065311187878251,0,0.0,1.0,0.4065311187878251,0.8440968556150852,0.7923841223934841,0.7607765402863762,55.0,8.0,13.061797752808992,3.090909090909091,0.0142857142857142,5.210293950743447,0.0529834054834054,0.0,0.0,4.0,0.0286195286195286,0.6931818181818182,0.3068181818181818
48.0,antesdevenir,0.2078923041814772,0.0581818181818181,0.0581818181818181,0.1781818181818182,0.16,0.0181818181818181,0.069090909090909,0.0109090909090909,0.0145454545454545,0.3130314350128174,0.0223777294158935,0.3354091644287109,0,0.0,1.0,0.3354091644287109,0.776904805689491,0.8112141133623019,0.7844115343042091,147.0,19.0,13.047619047619046,3.4285714285714284,0.0110759493670886,5.446564285640494,0.0332765924770864,0.0,6.0,8.0,0.0117416829745596,0.815068493150685,0.184931506849315
49.0,antesdevenir,-0.8959505323907637,0.0309278350515463,0.0876288659793814,0.1494845360824742,0.1237113402061855,0.0618556701030927,0.1082474226804123,0.0309278350515463,0.0206185567010309,0.6890474557876587,0.0201605409383773,0.7092079967260361,1,0.7092079967260361,1.0,0.7092079967260361,0.970355945846066,0.903204150721498,0.8583087580416355,106.0,16.0,13.785714285714285,3.3773584905660377,0.0089285714285714,5.519621259243766,0.03388909928756,0.0,0.0,9.0,0.0160826594788858,0.8905472636815921,0.1094527363184079
50.0,antesdevenir,-0.4950400689271838,0.0681818181818181,0.0409090909090909,0.1454545454545454,0.2,0.05,0.0818181818181818,0.0272727272727272,0.0227272727272727,0.525471031665802,0.0307454969733953,0.5562165286391973,1,0.5562165286391973,1.0,0.5562165286391973,0.8138610278077312,0.744131437711813,0.7953149718823316,140.0,22.0,17.99295774647888,3.0285714285714285,0.002415458937198,6.267727467923773,0.0006595180445059,0.0,3.0,0.0,0.0108941418293936,0.8401639344262295,0.1598360655737705
51.0,antesdevenir,-0.8053225795139956,0.062111801242236,0.0869565217391304,0.1677018633540372,0.124223602484472,0.0248447204968944,0.1304347826086956,0.0496894409937888,0.0062111801242236,0.0302704907953739,0.3607137501239776,0.3909842409193516,0,0.0,-1.0,-0.3909842409193516,0.7750792930437895,0.7627355525000249,0.6458591197924857,90.0,14.0,13.241379310344833,3.2222222222222223,0.0272727272727272,5.694605880580508,0.032007622007622,0.0,1.0,3.0,0.0181023720349563,0.9242424242424242,0.0757575757575757
52.0,antesdevenir,-1.3640381936041388,0.0493827160493827,0.0617283950617283,0.1975308641975308,0.1111111111111111,0.0,0.0617283950617283,0.0,0.0493827160493827,0.4248562157154083,0.0260390471667051,0.4508952628821134,0,0.0,1.0,0.4508952628821134,0.8127737870211518,0.7994551283194586,0.7183725893553138,58.0,11.0,18.46153846153846,2.6206896551724137,0.0172413793103448,7.055237563404583,0.0128557744937055,0.0,0.0,1.0,0.0229885057471264,0.6966292134831461,0.3033707865168539
53.0,antesdevenir,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
54.0,antesdevenir,-0.724698259269477,0.0215827338129496,0.0647482014388489,0.1294964028776978,0.1870503597122302,0.0431654676258992,0.158273381294964,0.014388489208633,0.0071942446043165,0.0454227849841117,0.2183751165866851,0.2637979015707969,0,0.0,0.0,0.0,0.8078735335076731,0.8596026582084346,0.8609772995309156,91.0,15.0,17.639097744360903,2.901098901098901,0.0063291139240506,6.711548101021933,0.0291866863295434,0.0,0.0,3.0,0.0161172161172161,0.9197080291970804,0.0802919708029197
55.0,antesdevenir,-1.7786498725736013,0.0639097744360902,0.056390977443609,0.093984962406015,0.1842105263157894,0.037593984962406,0.1428571428571428,0.0150375939849624,0.018796992481203,0.0493698231875896,0.1015536785125732,0.1509235017001629,0,0.0,0.0,0.0,0.5931914780389728,0.6517482418241654,0.6730712452587497,125.0,16.0,13.552706552706548,3.744,0.0249376558603491,4.619945868945738,0.0687970989683761,0.0,3.0,11.0,0.0150967741935483,0.782258064516129,0.2177419354838709
