Sujetos,Condición,Recuerdo_autop,Valencia_autop,Intensidad_autop,ValeInt_autop,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,Positivo pysent,Negativo pysent,Intensidad pysent,Valencia pysent,Valencia e intensidad pysent,Valencia2 pysent,Valencia e intensidad2 pysent,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
21.0,campeones_del_mundo,5.0,1.0,5.0,5.0,1.7815309543452404,0.066047471620227,0.0598555211558307,0.1197110423116615,0.1609907120743034,0.0278637770897832,0.0804953560371517,0.0041279669762641,0.0557275541795665,0.7624591588973999,0.0166713241487741,0.779130483046174,1,0.779130483046174,1.0,0.779130483046174,0.9148336836841842,0.8682064350749553,0.8500208566756255,307.0,38.0,12.335815147625162,5.074918566775244,0.0405308464849354,4.243947698266183,0.0897091134457915,3.0,13.5,91.0,0.0082923505993059,0.7747026532479414,0.2252973467520585
22.0,campeones_del_mundo,5.0,1.0,3.0,3.0,1.8417758937790176,0.0275689223057644,0.0685045948203842,0.1620718462823726,0.1595655806182122,0.0451127819548872,0.073517126148705,0.012531328320802,0.0551378446115288,0.3338584303855896,0.0879204496741294,0.4217788800597191,0,0.0,1.0,0.4217788800597191,1.0626379054592754,1.080510120989962,1.0603661334510106,380.0,41.0,10.990909090909092,5.036842105263158,0.0211786372007366,4.181775185722844,0.0778020462241139,4.0,19.0,82.33333333333333,0.006644910429107,0.8834677419354838,0.1165322580645161
23.0,campeones_del_mundo,4.0,1.0,2.0,2.0,1.5222347927178184,0.0502793296089385,0.0418994413407821,0.1620111731843575,0.1173184357541899,0.053072625698324,0.1089385474860335,0.0055865921787709,0.0167597765363128,0.1065258011221885,0.1387459933757782,0.2452717944979667,0,0.0,0.0,0.0,0.994623247749588,1.0011628804232808,1.0006458340825628,164.0,23.0,16.622222222222227,3.9146341463414633,0.0327102803738317,5.358870127106186,0.0700615418253659,0.0,9.0,21.0,0.0120080802035014,0.8074935400516796,0.1925064599483204
24.0,campeones_del_mundo,4.0,1.0,4.0,4.0,1.5405125904559769,0.0473251028806584,0.1069958847736625,0.1502057613168724,0.1358024691358024,0.0473251028806584,0.0761316872427983,0.0020576131687242,0.0205761316872428,0.3716847598552704,0.0529949069023132,0.4246796667575836,0,0.0,1.0,0.4246796667575836,0.8825255772619771,0.8809680156094538,0.8731299445564353,204.0,30.0,10.370023419203749,4.176470588235294,0.027592768791627,4.410275087989587,0.0706313756270883,1.0,11.5,28.33333333333333,0.0102868733700376,0.7400199600798403,0.2599800399201596
25.0,campeones_del_mundo,3.0,1.0,4.0,4.0,1.6583123951776992,0.0545454545454545,0.0272727272727272,0.1545454545454545,0.1,0.0636363636363636,0.0727272727272727,0.009090909090909,0.009090909090909,0.7320491075515747,0.0161028951406478,0.7481520026922226,1,0.7481520026922226,1.0,0.7481520026922226,0.8670002421221307,0.8152761289020136,0.8275489010750687,69.0,12.0,17.1743119266055,3.101449275362319,0.0147058823529411,5.958041014570933,0.0134167764602547,0.0,1.0,3.0,0.0228047740835464,0.5646551724137931,0.4353448275862069
26.0,campeones_del_mundo,3.0,1.0,3.0,3.0,0.1189005218773745,0.03886925795053,0.0742049469964664,0.1378091872791519,0.1448763250883392,0.0530035335689045,0.1342756183745583,0.0,0.0212014134275618,0.1745862513780594,0.077892929315567,0.2524791806936264,0,0.0,0.0,0.0,0.9086550417526476,0.9608428352445874,0.9754069426775268,144.0,22.0,14.280303030303026,3.6666666666666665,0.0356083086053412,5.382999852105138,0.0407145654439363,1.0,4.5,13.333333333333334,0.0128205128205128,0.696993670886076,0.303006329113924
27.0,campeones_del_mundo,3.0,1.0,4.0,4.0,1.2205151414062392,0.0100502512562814,0.0452261306532663,0.1809045226130653,0.1306532663316583,0.0402010050251256,0.0804020100502512,0.0150753768844221,0.0402010050251256,0.3227548003196716,0.0805170461535453,0.403271846473217,0,0.0,1.0,0.403271846473217,0.9233093519073604,0.9183503882826152,0.8638438095936453,111.0,16.0,14.8972972972973,3.333333333333333,0.0100502512562814,5.649122235608672,0.0309097431613987,0.0,4.0,6.0,0.0151515151515151,0.8297872340425532,0.1702127659574468
28.0,campeones_del_mundo,3.0,1.0,3.0,3.0,-0.6566944001321922,0.0273972602739726,0.0365296803652968,0.1004566210045662,0.1643835616438356,0.0410958904109589,0.1461187214611872,0.0045662100456621,0.0228310502283105,0.2115072906017303,0.147435113787651,0.3589424043893814,0,0.0,1.0,0.3589424043893814,0.8666178182972379,0.8825999490726274,0.878576205679302,111.0,16.0,12.103448275862068,3.63963963963964,0.0122950819672131,5.096518137035324,0.0279758822066514,1.0,5.5,8.333333333333334,0.0165438165438165,0.5938697318007663,0.4061302681992337
29.0,campeones_del_mundo,3.0,1.0,3.0,3.0,1.3738133767593583,0.0389610389610389,0.0584415584415584,0.1525974025974026,0.1201298701298701,0.0746753246753246,0.0876623376623376,0.0454545454545454,0.0292207792207792,0.1132660955190658,0.1132850646972656,0.2265511602163314,0,0.0,0.0,0.0,1.0828231264816846,1.04934389049158,1.0443350831599605,170.0,25.0,16.377893518518515,3.3411764705882354,0.0158730158730158,5.590746300163748,0.0185673177273661,0.0,2.0,3.0,0.0098851374869474,0.7875354107648725,0.2124645892351274
30.0,campeones_del_mundo,5.0,1.0,4.0,4.0,1.6738993572409735,0.0936708860759493,0.0556962025316455,0.1417721518987341,0.1468354430379747,0.0455696202531645,0.1215189873417721,0.0075949367088607,0.0126582278481012,0.0306910518556833,0.4821499288082123,0.5128409806638956,0,0.0,-1.0,-0.5128409806638956,0.9425120498330452,0.9136922366580418,0.9326460004797382,170.0,23.0,12.924198250728866,4.035294117647059,0.0285961871750433,4.76106326046865,0.0476160578767215,1.0,6.5,16.333333333333332,0.0119387399930386,0.7664772727272727,0.2335227272727272
31.0,campeones_del_mundo,4.0,1.0,2.0,2.0,1.9576683769994925,0.059322033898305,0.0582627118644067,0.1461864406779661,0.1440677966101695,0.0434322033898305,0.073093220338983,0.0052966101694915,0.0190677966101694,0.0528341270983219,0.3170061111450195,0.3698402382433414,0,0.0,-1.0,-0.3698402382433414,0.9722347086568488,0.9413025014394404,0.9307522171841652,334.0,35.0,10.999040920716112,4.682634730538922,0.0311313591495823,4.198344841717088,0.0853344834091698,1.0,20.5,71.33333333333333,0.0070309830788872,0.8364293085655314,0.1635706914344685
32.0,campeones_del_mundo,4.0,1.0,5.0,5.0,1.962231411601612,0.0397022332506203,0.0669975186104218,0.1960297766749379,0.1240694789081885,0.0545905707196029,0.0843672456575682,0.009925558312655,0.0421836228287841,0.0489241369068622,0.3348255157470703,0.3837496526539325,0,0.0,-1.0,-0.3837496526539325,0.9848679362759448,0.9712766860565454,0.9650338495085856,193.0,25.0,13.359116022099451,3.7512953367875648,0.0127201565557729,5.191584138893628,0.0378498314764523,1.0,12.5,14.333333333333334,0.0097689982728842,0.9276765375854216,0.0723234624145785
33.0,campeones_del_mundo,5.0,1.0,5.0,5.0,1.9468637051273,0.032258064516129,0.0588235294117647,0.1480075901328273,0.1612903225806451,0.0303605313092979,0.0929791271347248,0.0094876660341555,0.0341555977229601,0.4414815902709961,0.0239637438207864,0.4654453340917825,0,0.0,1.0,0.4654453340917825,0.857193563293016,0.8444488769624187,0.8032585498493136,242.0,31.0,13.40585774058578,3.950413223140496,0.0179282868525896,4.793487145882354,0.0480986256897845,0.0,4.0,21.0,0.008195878056308,0.9000857632933105,0.0999142367066895
34.0,campeones_del_mundo,5.0,1.0,4.0,4.0,1.6627583830587036,0.048780487804878,0.056910569105691,0.1463414634146341,0.1544715447154471,0.0447154471544715,0.1097560975609756,0.008130081300813,0.0284552845528455,0.0269729383289814,0.7084777355194092,0.7354506738483906,-1,-0.7354506738483906,-1.0,-0.7354506738483906,0.916591664313522,0.9719764759372388,0.9246081657673996,135.0,22.0,16.01965065502183,3.362962962962963,0.0158730158730158,5.551785146723898,0.0289075303297525,0.0,4.0,6.0,0.0125483692647871,0.8359649122807018,0.1640350877192982
35.0,campeones_del_mundo,4.0,1.0,3.0,3.0,1.6192206464200836,0.0490523968784838,0.0824972129319955,0.1616499442586399,0.1415830546265329,0.0412486064659977,0.0869565217391304,0.0055741360089186,0.0256410256410256,0.0102735590189695,0.7989515662193298,0.8092251252382994,-1,-0.8092251252382994,-1.0,-0.8092251252382994,0.9478277171686806,0.9332773386195972,0.9140413934666006,298.0,33.0,11.922649006622516,5.067114093959732,0.0388646288209607,4.244762488116915,0.0693617582601892,1.0,14.5,68.33333333333333,0.0085304951076763,0.836508753861998,0.163491246138002
36.0,campeones_del_mundo,5.0,1.0,5.0,5.0,1.7672664868515249,0.0202788339670468,0.0633713561470215,0.1749049429657794,0.1356147021546261,0.0253485424588086,0.0861850443599493,0.008871989860583,0.0405576679340937,0.3726274371147156,0.0602727197110652,0.4329001568257808,0,0.0,1.0,0.4329001568257808,0.9079369098127118,0.8777723580850955,0.876902713040818,304.0,38.0,12.331378299120232,4.480263157894737,0.0224114746750336,4.464687223823138,0.0746575541685063,5.0,14.5,63.66666666666666,0.0073931735278791,0.7494199535962877,0.2505800464037123
37.0,campeones_del_mundo,5.0,1.0,5.0,5.0,1.2525289396857668,0.0423940149625935,0.0698254364089775,0.1296758104738154,0.1246882793017456,0.0349127182044887,0.1221945137157107,0.0074812967581047,0.0174563591022443,0.0633834898471832,0.1223064586520195,0.1856899484992027,0,0.0,0.0,0.0,1.046990266949617,1.0332994418591774,1.012599147733242,165.0,22.0,11.842105263157894,4.1454545454545455,0.0355677154582763,4.565114803360837,0.0721974773891995,1.0,5.5,23.33333333333333,0.0126385809312638,0.7152605459057072,0.2847394540942928
38.0,campeones_del_mundo,4.0,1.0,5.0,5.0,1.5129781443216312,0.0386740331491712,0.0718232044198895,0.1307550644567219,0.1289134438305709,0.0294659300184162,0.1031307550644567,0.0220994475138121,0.0202578268876611,0.1901177316904068,0.0685074403882026,0.2586251720786094,0,0.0,0.0,0.0,0.9553906649159044,0.950499018673725,0.9117447057090932,222.0,29.0,13.62785862785863,4.333333333333333,0.0378850957535387,4.485763168113628,0.0664246157080496,2.0,11.0,35.666666666666664,0.0098039215686274,0.7707612456747405,0.2292387543252595
39.0,campeones_del_mundo,4.0,1.0,3.0,3.0,1.943278719907949,0.0659630606860158,0.0422163588390501,0.1477572559366754,0.1503957783641161,0.046174142480211,0.0963060686015831,0.0052770448548812,0.0184696569920844,0.621637225151062,0.0179165583103895,0.6395537834614515,1,0.6395537834614515,1.0,0.6395537834614515,0.9199771996372532,0.8854316656239174,0.8853440923150724,278.0,35.0,11.743119266055048,4.705035971223022,0.0205438066465256,4.41879200643687,0.0481716485938624,0.0,9.0,34.0,0.0084928447133989,0.8323281061519904,0.1676718938480096
40.0,campeones_del_mundo,5.0,1.0,5.0,5.0,1.573581971655238,0.0315985130111524,0.0600991325898389,0.174721189591078,0.1301115241635687,0.0489467162329615,0.0910780669144981,0.0167286245353159,0.030359355638166,0.6573907136917114,0.0089707253500819,0.6663614390417933,1,0.6663614390417933,1.0,0.6663614390417933,0.8711802541248814,0.8272393600209029,0.829545274771918,528.0,51.0,10.849042709867453,5.143939393939394,0.0281851512373968,4.053927148407081,0.086648003416201,4.0,27.0,153.33333333333334,0.0048803979069633,0.7294871794871794,0.2705128205128205
41.0,campeones_del_mundo,,,,,1.9474943051878677,0.0400829302004146,0.0628887353144436,0.1354526606772633,0.1395991706979958,0.0428472702142363,0.1043538355217691,0.0034554250172771,0.0145127850725639,0.2063289433717727,0.0576881729066371,0.2640171162784099,0,0.0,0.0,0.0,0.9533279410123476,0.9391034412078116,0.9084398001142892,406.0,43.0,12.621789193976968,5.561576354679803,0.0474884279101662,3.890048454844389,0.1318619007790801,2.0,30.0,205.66666666666663,0.0068661436477528,0.7088744588744589,0.2911255411255411
42.0,campeones_del_mundo,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
43.0,campeones_del_mundo,4.0,1.0,4.0,4.0,1.7091921066894302,0.0816044260027662,0.0802213001383125,0.1645919778699861,0.1493775933609958,0.0165975103734439,0.0816044260027662,0.0096818810511756,0.0304287690179806,0.381473958492279,0.0188169162720441,0.4002908747643232,0,0.0,1.0,0.4002908747643232,1.0399658933183555,1.0232182676460595,0.9590951404737528,244.0,27.0,12.354597701149428,4.754098360655738,0.0331753554502369,4.423170693881402,0.0629502017196135,0.0,8.0,48.0,0.0097820953922957,0.8205563093622795,0.1794436906377204
44.0,campeones_del_mundo,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
45.0,campeones_del_mundo,4.0,1.0,3.0,3.0,1.7839261280920469,0.0226843100189035,0.0661625708884688,0.1398865784499054,0.1323251417769376,0.052930056710775,0.0850661625708884,0.0075614366729678,0.0567107750472589,0.6539422869682312,0.0265983175486326,0.6805406045168638,1,0.6805406045168638,1.0,0.6805406045168638,0.9259238699437764,0.9235920062329908,0.8856608825790122,218.0,32.0,12.947371364653243,4.10091743119266,0.0173184357541899,4.760012468444219,0.046555989188483,3.0,5.5,27.0,0.0094491185050522,0.6312615955473099,0.3687384044526902
46.0,campeones_del_mundo,4.0,1.0,5.0,5.0,1.7419561417845413,0.0559284116331096,0.0514541387024608,0.1588366890380313,0.1342281879194631,0.046979865771812,0.0894854586129754,0.0022371364653243,0.058165548098434,0.3341940641403198,0.0181896295398473,0.3523836936801672,0,0.0,1.0,0.3523836936801672,0.9726980902701854,0.9294710875622896,0.9380426882978674,197.0,28.0,14.213732004429682,3.868020304568528,0.0188118811881188,5.300532326949769,0.0268278225896613,2.0,7.0,11.666666666666666,0.0098673987361442,0.8227650727650727,0.1772349272349272
47.0,campeones_del_mundo,5.0,1.0,5.0,5.0,0.6347264748233894,0.0307692307692307,0.0384615384615384,0.1615384615384615,0.1307692307692307,0.0461538461538461,0.1,0.0076923076923076,0.023076923076923,0.6780306100845337,0.02325732819736,0.7012879382818937,1,0.7012879382818937,1.0,0.7012879382818937,0.999636339677108,0.9480259697697536,0.919524564472466,79.0,11.0,16.2890625,3.2151898734177213,0.0219780219780219,5.959556387265976,0.0366662521725812,0.0,1.0,3.0,0.0206101914962674,0.7572463768115942,0.2427536231884058
48.0,campeones_del_mundo,4.0,1.0,5.0,5.0,1.162499823382138,0.0483870967741935,0.0725806451612903,0.1633064516129032,0.1370967741935483,0.0383064516129032,0.064516129032258,0.0060483870967741,0.0221774193548387,0.1177112758159637,0.1096870079636573,0.2273982837796211,0,0.0,0.0,0.0,0.9542451366038186,0.9173050146479502,0.9117888861127028,209.0,26.0,12.90972222222222,4.124401913875598,0.0226039783001808,4.5944082359070215,0.0686457018672447,0.0,7.0,28.0,0.0099144276775855,0.8368200836820083,0.1631799163179916
49.0,campeones_del_mundo,,,,,1.038488117089294,0.0508849557522123,0.0508849557522123,0.161504424778761,0.1438053097345132,0.0398230088495575,0.0929203539823008,0.0044247787610619,0.0199115044247787,0.0836236178874969,0.1247510537505149,0.2083746716380119,0,0.0,0.0,0.0,1.0412195837960465,1.0500578109177932,1.0360117556965132,200.0,30.0,13.430894308943085,4.07,0.0213987473903966,4.555070888069184,0.0745740659241601,0.0,2.0,33.0,0.0102261306532663,0.7254273504273504,0.2745726495726496
50.0,campeones_del_mundo,4.0,1.0,4.0,4.0,0.0412533390772653,0.0313390313390313,0.0683760683760683,0.131054131054131,0.150997150997151,0.0541310541310541,0.0626780626780626,0.017094017094017,0.0199430199430199,0.1798416972160339,0.033802106976509,0.213643804192543,0,0.0,0.0,0.0,0.9978564028983894,0.9725104534993718,0.9216125234881196,165.0,23.0,13.599999999999996,3.8181818181818175,0.0270793036750483,5.078091401823191,0.0347680051631719,0.0,5.0,10.0,0.011640798226164,0.7405913978494624,0.2594086021505376
