Sujetos,Condición,Tiempo,Recuerdo_autop,Valencia_autop,Intensidad_autop,ValeInt_autop,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,Positivo pysent,Negativo pysent,Intensidad pysent,Valencia pysent,Valencia e intensidad pysent,Valencia2 pysent,Valencia e intensidad2 pysent,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
47.0,antesdevenir,1,4.0,0.0,2.0,0.0,-1.5797518979472174,0.015625,0.09375,0.109375,0.171875,0.0625,0.15625,0.0,0.0625,0.0038553609047085,0.9192999005317688,0.9231552614364772,-1,-0.9231552614364772,-1.0,-0.9231552614364772,0.8525836721322398,0.7639184956146565,0.9328999820962902,41.0,9.0,17.084745762711865,2.6341463414634148,0.0,6.849524596940866,0.0174796747967479,0.0,1.0,1.0,0.0329268292682926,0.6831797235023042,0.3168202764976958
48.0,antesdevenir,1,4.0,0.0,2.0,0.0,-0.5093271283081953,0.0384615384615384,0.0769230769230769,0.1778846153846154,0.1538461538461538,0.0336538461538461,0.0673076923076923,0.0192307692307692,0.0144230769230769,0.2750728130340576,0.0225902758538723,0.2976630888879299,0,0.0,0.0,0.0,1.0025622655654376,1.011904717208879,1.069760040288024,119.0,17.0,17.595,3.310924369747899,0.0208333333333333,5.578069185301473,0.037046266470389,0.0,0.0,8.0,0.0140293405497792,0.8537735849056604,0.1462264150943396
49.0,antesdevenir,1,5.0,-1.0,3.0,-3.0,-0.28719510678848,0.067193675889328,0.0711462450592885,0.1857707509881423,0.1936758893280632,0.0316205533596837,0.075098814229249,0.0079051383399209,0.0039525691699604,0.0206993650645017,0.3322488963603973,0.3529482614248991,0,0.0,-1.0,-0.3529482614248991,0.957158830707232,0.8932655184047488,1.0154741053165104,129.0,18.0,13.421739130434782,3.550387596899225,0.0147540983606557,5.067092707281245,0.0638823744110901,0.0,4.0,15.0,0.0138687015503875,0.507177033492823,0.492822966507177
50.0,antesdevenir,1,3.0,0.0,4.0,0.0,-0.8055828237360458,0.0153846153846153,0.0717948717948717,0.1641025641025641,0.1692307692307692,0.041025641025641,0.123076923076923,0.0205128205128205,0.0102564102564102,0.8897945880889893,0.0047345384955406,0.8945291265845299,1,0.8945291265845299,1.0,0.8945291265845299,0.880991457737073,0.8201299484233934,0.881646009932454,111.0,17.0,18.519553072625705,3.207207207207208,0.0111940298507462,6.245423432574222,0.0269298519298519,0.0,2.0,3.0,0.0145782145782145,0.7418154761904762,0.2581845238095238
51.0,antesdevenir,1,4.0,1.0,2.0,2.0,-0.7406332995795868,0.0350877192982456,0.087719298245614,0.2017543859649122,0.1578947368421052,0.0087719298245614,0.1052631578947368,0.0,0.0087719298245614,0.0780436098575592,0.1074100211262703,0.1854536309838295,0,0.0,0.0,0.0,0.6632210541340768,0.7960500063883773,0.6292795043090035,64.0,11.0,12.839805825242715,3.125,0.00625,5.292598532131128,0.076596038510101,0.0,2.0,9.0,0.0248015873015873,0.4476744186046512,0.5523255813953488
52.0,antesdevenir,1,2.0,-1.0,3.0,-3.0,-1.6530451111614843,0.0,0.0111111111111111,0.1444444444444444,0.1,0.0222222222222222,0.1777777777777777,0.0111111111111111,0.0222222222222222,0.0033727614209055,0.9392377734184264,0.942610534839332,-1,-0.942610534839332,-1.0,-0.942610534839332,0.6254219658537687,0.7907827342685115,0.9476932903624634,57.0,10.0,15.18235294117647,2.8771929824561404,0.0,6.155461570593111,0.0102339181286549,1.0,0.5,1.3333333333333333,0.0256892230576441,0.5762032085561497,0.4237967914438502
53.0,antesdevenir,1,5.0,0.0,3.0,0.0,-1.1051664460022514,0.042042042042042,0.057057057057057,0.1801801801801801,0.1621621621621621,0.033033033033033,0.084084084084084,0.006006006006006,0.024024024024024,0.0419137477874755,0.156158909201622,0.1980726569890976,0,0.0,0.0,0.0,0.8300400710392737,0.8142156232650847,0.7520594145427865,153.0,21.0,11.748858447488583,3.803921568627451,0.026595744680851,4.968521601142642,0.0621478887366104,0.0,3.0,16.0,0.0125128998968008,0.6932565789473685,0.3067434210526316
54.0,antesdevenir,1,4.0,0.0,1.0,0.0,-0.1725926543702385,0.0264550264550264,0.0476190476190476,0.1481481481481481,0.164021164021164,0.037037037037037,0.1481481481481481,0.0,0.0105820105820105,0.0597469955682754,0.1250117123126983,0.1847587078809738,0,0.0,0.0,0.0,0.8444422259294918,0.9388211263041466,0.7597142387885493,107.0,17.0,15.842696629213489,3.2710280373831777,0.0111940298507462,5.791637194821656,0.0491754652680831,0.0,4.0,7.0,0.0154293775348263,0.5959409594095941,0.4040590405904059
55.0,antesdevenir,1,5.0,0.0,1.0,0.0,-1.6809033553137116,0.0621468926553672,0.0677966101694915,0.1299435028248587,0.1525423728813559,0.0282485875706214,0.1412429378531073,0.0508474576271186,0.0056497175141242,0.033237662166357,0.2281831502914428,0.2614208124577999,0,0.0,0.0,0.0,0.7154055050073562,0.7270933493418107,0.6080624627094658,103.0,17.0,22.52727272727273,3.1650485436893203,0.0205479452054794,6.3035745807592845,0.0373861478536754,0.0,3.0,8.0,0.0155149438416143,0.3268428372739916,0.6731571627260083
56.0,antesdevenir,1,5.0,0.0,1.0,0.0,-1.6327768511166,0.0693069306930693,0.0594059405940594,0.1782178217821782,0.1782178217821782,0.0198019801980198,0.0693069306930693,0.0,0.0396039603960396,0.1695509254932403,0.0738294646143913,0.2433803901076316,0,0.0,0.0,0.0,0.9594827727858044,1.1607111919113573,0.9692381859821932,61.0,10.0,15.053763440860209,2.950819672131148,0.01,6.029829406349808,0.0317726444775625,0.0,0.0,3.0,0.0245901639344262,0.8413978494623656,0.1586021505376344
57.0,antesdevenir,1,5.0,0.0,3.0,0.0,-0.0327648791455331,0.0305676855895196,0.056768558951965,0.1921397379912663,0.1572052401746725,0.0349344978165938,0.074235807860262,0.0087336244541484,0.0174672489082969,0.3322148025035858,0.0231499727815389,0.3553647752851248,0,0.0,1.0,0.3553647752851248,0.7563780169735457,0.8541872029874724,0.7928837783501528,120.0,17.0,13.15384615384616,3.45,0.0055350553505535,5.183401677978793,0.0576028693528693,0.0,4.0,13.0,0.0144957983193277,0.4655172413793103,0.5344827586206896
58.0,antesdevenir,1,,,,,-0.5393204112460673,0.0479041916167664,0.0628742514970059,0.155688622754491,0.1826347305389221,0.0269461077844311,0.0778443113772455,0.0059880239520958,0.0568862275449101,0.2752333283424377,0.0536413639783859,0.3288746923208236,0,0.0,1.0,0.3288746923208236,0.8442359498559828,0.763218154334579,0.8344805727512208,172.0,24.0,14.885761589403977,3.5,0.0101123595505617,5.508421885415616,0.0316864891413157,1.0,0.5,11.333333333333334,0.0102339181286549,0.2179487179487179,0.782051282051282
59.0,antesdevenir,1,5.0,0.0,1.0,0.0,0.1894338076060206,0.0481540930979133,0.0690208667736757,0.1444622792937399,0.1685393258426966,0.0513643659711075,0.0802568218298555,0.0112359550561797,0.0192616372391653,0.0236386638134717,0.2416965812444687,0.2653352450579405,0,0.0,0.0,0.0,1.1291911428743384,1.1206300265301825,1.1331095857465612,255.0,31.0,14.589928057553957,4.36078431372549,0.0242681047765793,4.648814543546877,0.0625127991608909,1.0,10.5,34.333333333333336,0.0085842210900108,0.775709219858156,0.2242907801418439
60.0,antesdevenir,1,5.0,0.0,3.0,0.0,-1.5269258569755335,0.0258620689655172,0.0086206896551724,0.146551724137931,0.1379310344827586,0.0603448275862069,0.0862068965517241,0.0086206896551724,0.0258620689655172,0.738908588886261,0.0137684224173426,0.7526770113036036,1,0.7526770113036036,1.0,0.7526770113036036,0.8934105347954888,0.92730356139984,0.9427563325292492,77.0,13.0,13.85840707964602,2.935064935064935,0.0070422535211267,6.107631306746383,0.024525726798454,1.0,0.5,3.333333333333333,0.0193096377306903,0.5104938271604939,0.4895061728395061
61.0,antesdevenir,1,3.0,0.0,1.0,0.0,0.0643119694284409,0.0769230769230769,0.0989010989010989,0.1538461538461538,0.1758241758241758,0.0,0.1428571428571428,0.0,0.0549450549450549,0.2395443022251129,0.0599544048309326,0.2994987070560455,0,0.0,0.0,0.0,0.7511090378252014,0.737081526876566,0.692261551575373,60.0,10.0,14.651162790697676,2.833333333333333,0.0277777777777777,6.5826763894363785,0.020297619047619,0.0,1.0,1.0,0.0240112994350282,0.8075539568345323,0.1924460431654676
62.0,antesdevenir,1,5.0,0.0,4.0,0.0,-0.5806362234889286,0.0711297071129707,0.0502092050209205,0.1297071129707113,0.200836820083682,0.0376569037656903,0.1422594142259414,0.00836820083682,0.0125523012552301,0.0873527601361274,0.1110005229711532,0.1983532831072807,0,0.0,0.0,0.0,1.0191148364872815,0.9898671907488362,1.013799367577903,117.0,17.0,14.577499999999995,3.4017094017094016,0.0184331797235023,5.4718196777678605,0.0206125514932649,0.0,2.0,4.0,0.0146625405246094,0.768,0.232
63.0,antesdevenir,1,5.0,1.0,4.0,4.0,0.8900955704985195,0.0105540897097625,0.0606860158311345,0.1952506596306068,0.1160949868073878,0.0316622691292876,0.1029023746701846,0.0184696569920844,0.0369393139841688,0.4023750722408294,0.0139581346884369,0.4163332069292664,0,0.0,1.0,0.4163332069292664,0.8150699868679592,0.8900795345920407,0.8499738327759929,196.0,27.0,19.0,3.4693877551020407,0.0180851063829787,5.683464360103452,0.0213077580480989,0.0,1.0,7.0,0.0088958660387231,0.4014869888475836,0.5985130111524164
64.0,antesdevenir,1,4.0,-1.0,2.0,-2.0,-1.53125,0.055,0.045,0.17,0.165,0.035,0.08,0.01,0.01,0.5225415825843811,0.0132511258125305,0.5357927083969116,1,0.5357927083969116,1.0,0.5357927083969116,0.8978709541359002,0.8653584503957914,1.0848109063683369,115.0,18.0,13.908602150537638,3.234782608695652,0.0193236714975845,5.489448805120426,0.0425469898104169,0.0,2.0,6.0,0.0141876430205949,0.7050092764378478,0.2949907235621521
65.0,antesdevenir,1,5.0,0.0,3.0,0.0,0.7768193328323317,0.026378896882494,0.0935251798561151,0.1654676258992805,0.1342925659472422,0.0695443645083932,0.1007194244604316,0.0023980815347721,0.014388489208633,0.4160285592079162,0.017793845385313,0.4338224045932293,0,0.0,1.0,0.4338224045932293,1.0718588851403137,0.9963239843944492,0.9736238193242508,181.0,26.0,13.78627968337731,4.165745856353591,0.0353383458646616,4.689676531295837,0.0508839221922344,0.0,8.0,22.0,0.0115715162676488,0.5592948717948718,0.4407051282051282
1.0,presencial,1,4.0,1.0,5.0,5.0,1.5820179732325106,0.0218181818181818,0.04,0.16,0.1309090909090909,0.0545454545454545,0.0945454545454545,0.0072727272727272,0.0436363636363636,0.0239270534366369,0.4713758528232574,0.4953029062598943,0,0.0,-1.0,-0.4953029062598943,0.9786396981761408,0.9338263297449556,0.923305419195088,150.0,23.0,16.242248062015502,3.4266666666666667,0.014367816091954,5.641361631581905,0.0294271212660107,0.0,4.0,6.0,0.0114988814317673,0.7672697368421053,0.2327302631578947
2.0,presencial,1,2.0,0.0,2.0,0.0,0.5839310814917203,0.0227272727272727,0.0710227272727272,0.1278409090909091,0.1590909090909091,0.0568181818181818,0.0681818181818181,0.0227272727272727,0.034090909090909,0.0269385147839784,0.0632746741175651,0.0902131889015436,0,0.0,0.0,0.0,0.9718501995304232,0.9126150477272228,0.8601034516183282,171.0,22.0,15.469135802469136,3.789473684210526,0.0220883534136546,5.309443149146067,0.0503079247491555,1.0,2.5,16.333333333333332,0.0111455108359133,0.6521739130434783,0.3478260869565217
3.0,presencial,1,3.0,1.0,4.0,4.0,-0.4982591342324569,0.0212765957446808,0.0585106382978723,0.1436170212765957,0.1223404255319148,0.0691489361702127,0.1117021276595744,0.0106382978723404,0.0212765957446808,0.5202295184135437,0.0500067062675952,0.570236224681139,1,0.570236224681139,1.0,0.570236224681139,0.9319689259549644,0.9158521888342142,0.8642847927634046,111.0,18.0,13.07865168539326,3.189189189189189,0.015432098765432,5.699282224001416,0.0167090299056243,0.0,3.0,2.0,0.0144963144963144,0.4052132701421801,0.5947867298578199
4.0,presencial,1,2.0,0.0,1.0,0.0,-1.1174093959769016,0.0123152709359605,0.105911330049261,0.1699507389162561,0.1009852216748768,0.0591133004926108,0.0935960591133004,0.0369458128078817,0.041871921182266,0.1974261850118637,0.0168718975037336,0.2142980825155973,0,0.0,0.0,0.0,1.09465755244731,1.0056131636961871,0.9543827051593704,193.0,26.0,12.218918918918922,3.8341968911917097,0.0198863636363636,5.054869656735242,0.0501527627124899,2.0,5.0,15.666666666666666,0.0099848877374784,0.6041162227602905,0.3958837772397094
5.0,presencial,1,1.0,0.0,2.0,0.0,-0.6398034400707342,0.0401459854014598,0.0510948905109489,0.1277372262773722,0.156934306569343,0.0510948905109489,0.0912408759124087,0.010948905109489,0.0328467153284671,0.0086536183953285,0.3110295236110687,0.3196831420063972,0,0.0,-1.0,-0.3196831420063972,0.9374176598141822,0.8054319773743025,0.8401420344313999,131.0,18.0,12.244836601307188,3.862595419847328,0.0123839009287925,4.829660737107766,0.0148533587894396,0.0,2.0,5.0,0.014856136230182,0.5047169811320755,0.4952830188679245
6.0,presencial,1,5.0,1.0,5.0,5.0,0.277119665705821,0.0407407407407407,0.0425925925925925,0.1722222222222222,0.124074074074074,0.0444444444444444,0.0796296296296296,0.0111111111111111,0.0203703703703703,0.0117708425968885,0.713151752948761,0.7249225955456495,-1,-0.7249225955456495,-1.0,-0.7249225955456495,1.030833924135404,1.0415209743549945,1.0295359490273917,221.0,26.0,11.541489361702128,4.253393665158371,0.0229885057471264,4.585017059255828,0.0476785960107055,1.0,8.5,20.33333333333333,0.0096668037844508,0.699468085106383,0.300531914893617
7.0,presencial,1,3.0,1.0,3.0,3.0,-0.8455842836284104,0.0186567164179104,0.085820895522388,0.1455223880597015,0.0970149253731343,0.0597014925373134,0.0820895522388059,0.0373134328358208,0.0149253731343283,0.0545335188508033,0.2864859402179718,0.3410194590687752,0,0.0,-1.0,-0.3410194590687752,0.9667462578551902,0.9294683697838624,0.8401320253275578,131.0,20.0,16.93939393939394,3.5114503816793894,0.0293367346938775,5.332003238491833,0.0532875834083757,1.0,3.5,8.333333333333334,0.0135055783910745,0.8120567375886525,0.1879432624113475
8.0,presencial,1,3.0,0.0,3.0,0.0,0.5550485496522615,0.0555555555555555,0.0324074074074074,0.1944444444444444,0.1898148148148148,0.0231481481481481,0.074074074074074,0.0231481481481481,0.0046296296296296,0.2540715038776397,0.1115328595042228,0.3656043633818626,0,0.0,1.0,0.3656043633818626,0.8203431717039308,0.7978112637798133,0.8327451047359544,119.0,17.0,13.573232323232324,3.327731092436975,0.0076530612244897,5.290912076180861,0.0295300952041909,0.0,2.0,7.0,0.0141005554764278,0.968181818181818,0.0318181818181818
9.0,presencial,1,3.0,1.0,4.0,4.0,0.0553989568441857,0.056390977443609,0.0695488721804511,0.1560150375939849,0.1466165413533834,0.0526315789473684,0.0526315789473684,0.0244360902255639,0.0469924812030075,0.0225979853421449,0.3615902662277221,0.3841882515698671,0,0.0,-1.0,-0.3841882515698671,0.8848265602177168,0.8492454485503081,0.8736123368129655,244.0,34.0,15.944384835479251,3.8114754098360657,0.017094017094017,5.4177248022040985,0.0388047566667092,2.0,7.0,28.666666666666668,0.0078425419955474,0.6787190082644629,0.3212809917355372
10.0,presencial,1,3.0,1.0,4.0,4.0,-0.314146131410772,0.0261282660332541,0.0712589073634204,0.1543942992874109,0.1211401425178147,0.0546318289786223,0.0665083135391924,0.01187648456057,0.0261282660332541,0.026730902493,0.1656090915203094,0.1923399940133094,0,0.0,0.0,0.0,0.9619662311989912,0.9324340874677708,0.9705142739181454,197.0,27.0,12.048257372654156,3.786802030456853,0.0194986072423398,4.822882424972208,0.0484375795849876,1.0,8.5,22.33333333333333,0.0096602092613695,0.860236220472441,0.139763779527559
11.0,presencial,1,3.0,0.0,5.0,0.0,0.3949146484221186,0.0309597523219814,0.0433436532507739,0.1640866873065015,0.0990712074303405,0.0712074303405572,0.0990712074303405,0.0154798761609907,0.0185758513931888,0.0595435723662376,0.3155167400836944,0.3750603124499321,0,0.0,-1.0,-0.3750603124499321,1.0866336321722347,1.0662226524740133,1.071056150514914,166.0,26.0,17.642384105960268,3.63855421686747,0.032064128256513,5.285921802804173,0.047618394187188,0.0,4.0,17.0,0.0110259218692953,0.6281512605042017,0.3718487394957983
12.0,presencial,1,,,,,-0.5908223722127263,0.056910569105691,0.048780487804878,0.1463414634146341,0.1382113821138211,0.08130081300813,0.032520325203252,0.032520325203252,0.065040650406504,0.0602899156510829,0.0544820316135883,0.1147719472646713,0,0.0,0.0,0.0,1.0242674895439934,0.8855235109186562,0.7696263360632489,73.0,14.0,13.14782608695652,3.1232876712328768,0.0069444444444444,5.914701211038246,0.0185257664709719,1.0,2.5,2.333333333333333,0.0216894977168949,0.4655172413793103,0.5344827586206896
13.0,presencial,1,4.0,1.0,4.0,4.0,0.1214563389563299,0.0098039215686274,0.0735294117647058,0.1813725490196078,0.1176470588235294,0.0539215686274509,0.0588235294117647,0.0196078431372549,0.0735294117647058,0.0657154247164726,0.1213649436831474,0.18708036839962,0,0.0,0.0,0.0,0.9397563367454248,0.8088962018562816,0.8601177925934398,110.0,18.0,15.502747252747248,3.2545454545454544,0.0266272189349112,5.403007275598962,0.0299898333989243,0.0,0.0,3.0,0.014929107589658,0.8800448430493274,0.1199551569506726
14.0,presencial,1,2.0,0.0,4.0,0.0,-0.3048503511497006,0.0116279069767441,0.0755813953488372,0.1802325581395348,0.1104651162790697,0.0523255813953488,0.0872093023255814,0.005813953488372,0.0174418604651162,0.1288131922483444,0.0709051191806793,0.1997183114290237,0,0.0,0.0,0.0,0.9500381312431714,0.859839588632275,0.6862740487575216,96.0,16.0,16.574074074074076,3.3541666666666665,0.028169014084507,5.639163124503698,0.0662037418893654,0.0,2.0,12.0,0.0176535087719298,0.7976973684210527,0.2023026315789473
15.0,presencial,1,2.0,0.0,2.0,0.0,-0.1036385946203097,0.0,0.0434782608695652,0.1545893719806763,0.1304347826086956,0.0531400966183574,0.0772946859903381,0.0338164251207729,0.038647342995169,0.1995072215795517,0.0418524704873561,0.2413596920669078,0,0.0,0.0,0.0,1.1020457887731565,0.990573879072922,1.0419910826631855,98.0,16.0,12.819444444444445,3.5510204081632653,0.0157342657342657,4.889289513056041,0.0365216544159429,0.0,6.0,5.0,0.018304228908058,0.7045454545454546,0.2954545454545454
16.0,presencial,1,2.0,0.0,3.0,0.0,0.0704295212273763,0.0384615384615384,0.0384615384615384,0.1394230769230769,0.1394230769230769,0.0576923076923076,0.110576923076923,0.0144230769230769,0.0048076923076923,0.0110020786523818,0.7177524566650391,0.728754535317421,-1,-0.728754535317421,-1.0,-0.728754535317421,0.9721806074404566,0.9708449703533524,0.9149552885514454,118.0,17.0,15.996287128712876,3.389830508474576,0.0281385281385281,5.401554048820692,0.0194423840963389,0.0,2.0,5.0,0.0144864551644212,0.6024590163934426,0.3975409836065574
17.0,presencial,1,5.0,1.0,5.0,5.0,-0.0552882503111984,0.0491803278688524,0.0444964871194379,0.1592505854800937,0.1428571428571428,0.0444964871194379,0.1100702576112412,0.0070257611241217,0.0234192037470726,0.0616774894297122,0.1515076756477356,0.2131851650774479,0,0.0,0.0,0.0,0.9924044938518782,0.9650019572905948,0.9149335101995936,183.0,24.0,11.065476190476188,4.120218579234972,0.0295950155763239,4.745961787872555,0.0502243166654007,0.0,9.0,23.0,0.011319281811085,0.6365740740740741,0.3634259259259259
18.0,presencial,1,5.0,1.0,4.0,4.0,0.0040718421544825,0.0098591549295774,0.0774647887323943,0.1915492957746478,0.1014084507042253,0.0732394366197183,0.080281690140845,0.0197183098591549,0.0197183098591549,0.0175349004566669,0.3177084326744079,0.3352433331310749,0,0.0,-1.0,-0.3352433331310749,0.9445031896415188,0.8918120575209179,0.900413217000411,214.0,28.0,12.936936936936938,5.186915887850467,0.0529908972691807,4.374547421582484,0.0874765391977694,0.0,15.0,58.0,0.0121758588916677,0.3997194950911641,0.6002805049088359
19.0,presencial,1,2.0,1.0,2.0,2.0,-1.1489704787700872,0.0188679245283018,0.0754716981132075,0.1698113207547169,0.1132075471698113,0.0566037735849056,0.0566037735849056,0.0188679245283018,0.0,0.0043967454694211,0.8752157092094421,0.8796124546788633,-1,-0.8796124546788633,-1.0,-0.8796124546788633,0.5592515951759466,0.5355219554502658,0.4881873443711494,38.0,7.0,12.727272727272725,2.5789473684210527,0.0,5.916824001034517,0.0533625730994152,0.0,0.0,2.0,0.034850640113798,0.6,0.4
20.0,presencial,1,3.0,0.0,4.0,0.0,0.2466212642745903,0.014388489208633,0.0467625899280575,0.1294964028776978,0.1079136690647482,0.0827338129496402,0.1258992805755395,0.0251798561151079,0.0431654676258992,0.0229249130934476,0.4865426123142242,0.5094675254076719,0,0.0,-1.0,-0.5094675254076719,0.9749433511154612,0.9485811677816334,0.907428790751275,153.0,23.0,15.839552238805972,3.4901960784313726,0.0207253886010362,5.370761833034726,0.0193395247969953,0.0,5.0,9.0,0.0114809081527347,0.6973684210526315,0.3026315789473684
21.0,presencial,1,3.0,0.0,4.0,0.0,0.1298645020679141,0.031700288184438,0.0345821325648415,0.1412103746397694,0.1354466858789625,0.0576368876080691,0.1210374639769452,0.0144092219020172,0.0172910662824207,0.1668240129947662,0.0580049194395542,0.2248289324343204,0,0.0,0.0,0.0,0.7830071490052902,0.8519738241593665,0.7689576322000091,165.0,27.0,13.490445859872612,3.806060606060606,0.0252525252525252,5.110585150871425,0.0384148594210513,1.0,3.5,18.33333333333333,0.0116038433111603,0.6574754901960784,0.3425245098039216
22.0,presencial,1,4.0,1.0,2.0,2.0,0.5033714438167572,0.0432098765432098,0.0771604938271604,0.1875,0.1296296296296296,0.0516975308641975,0.0787037037037037,0.0285493827160493,0.0138888888888888,0.4290921688079834,0.027041932567954,0.4561341013759374,0,0.0,1.0,0.4561341013759374,0.9941219657961632,0.9704179454200637,0.9569327066073694,417.0,46.0,12.623886255924171,5.05515587529976,0.0292867264997638,4.221004820547037,0.0816762173958238,2.0,17.0,117.66666666666669,0.006075908503966,0.7524449877750611,0.2475550122249388
23.0,presencial,1,3.0,0.0,2.0,0.0,-0.5229142897065463,0.0344827586206896,0.0517241379310344,0.1494252873563218,0.1149425287356321,0.0747126436781609,0.0804597701149425,0.0402298850574712,0.0057471264367816,0.0091780265793204,0.7935885787010193,0.8027666052803397,-1,-0.8027666052803397,-1.0,-0.8027666052803397,0.9612123222244128,0.9848336920140894,0.9925799665862464,94.0,18.0,12.60126582278481,3.3404255319148937,0.03125,4.997255899788351,0.0811769049616197,0.0,2.0,9.0,0.0179592770533058,0.6304347826086957,0.3695652173913043
24.0,presencial,1,2.0,0.0,3.0,0.0,-0.7848327918463868,0.0153256704980842,0.0957854406130268,0.1762452107279693,0.1264367816091954,0.053639846743295,0.0919540229885057,0.0076628352490421,0.0153256704980842,0.040630854666233,0.2285367101430893,0.2691675648093223,0,0.0,0.0,0.0,1.0419897967304328,0.9848557319051036,0.943065052305077,129.0,21.0,12.201476793248943,3.674418604651162,0.0248447204968944,5.061728728677997,0.0470658073771735,0.0,3.0,11.0,0.0143531976744186,0.5,0.5
25.0,presencial,1,3.0,0.0,2.0,0.0,1.0890304932807235,0.0222222222222222,0.0634920634920634,0.146031746031746,0.1396825396825396,0.0380952380952381,0.1111111111111111,0.0031746031746031,0.0253968253968253,0.045697808265686,0.1062496975064277,0.1519475057721138,0,0.0,0.0,0.0,0.841207270587292,0.8237528922523443,0.8411068734351695,148.0,19.0,13.816901408450706,3.824324324324324,0.0203836930455635,4.984470610665181,0.0405431944238392,0.0,1.0,13.0,0.0130079058650487,0.563301282051282,0.4366987179487179
26.0,presencial,1,3.0,0.0,2.0,0.0,-0.9114467342237872,0.015228426395939,0.0862944162436548,0.1421319796954314,0.1116751269035533,0.0913705583756345,0.1015228426395939,0.0253807106598984,0.0710659898477157,0.5537431836128235,0.0158975236117839,0.5696407072246075,1,0.5696407072246075,1.0,0.5696407072246075,0.8713289473312241,0.8423097507218497,0.8024740732537072,115.0,19.0,15.597297297297295,3.2,0.0152439024390243,5.927922018127935,0.0316841853798375,0.0,5.0,4.0,0.0140350877192982,0.5679611650485437,0.4320388349514563
27.0,presencial,1,2.0,1.0,3.0,3.0,-1.0127099265578654,0.0087719298245614,0.0614035087719298,0.1578947368421052,0.1184210526315789,0.0394736842105263,0.1491228070175438,0.0175438596491228,0.0219298245614035,0.1271842569112777,0.0836681351065635,0.2108523920178413,0,0.0,0.0,0.0,0.7969800884142236,0.7702120498861849,0.8046005041006778,118.0,18.0,16.174757281553397,3.457627118644068,0.0212264150943396,5.838304320573371,0.0382723779406072,0.0,5.0,8.0,0.0147761842677096,0.5555555555555556,0.4444444444444444
28.0,presencial,1,3.0,0.0,3.0,0.0,0.6987780551591044,0.0253378378378378,0.0675675675675675,0.1334459459459459,0.1097972972972973,0.0489864864864864,0.1385135135135135,0.0371621621621621,0.0,0.0054168635979294,0.6884221434593201,0.6938390070572495,-1,-0.6938390070572495,-1.0,-0.6938390070572495,1.1480103138313698,1.1203994802173545,1.0605036760885262,206.0,23.0,11.634556623931626,4.650485436893204,0.0340447154471544,4.616795598916397,0.0676657478784322,1.0,5.5,35.333333333333336,0.0113426474070565,0.6036209553158706,0.3963790446841294
29.0,presencial,1,1.0,0.0,1.0,0.0,-0.153718297931865,0.0208333333333333,0.0791666666666666,0.1833333333333333,0.125,0.05,0.0916666666666666,0.0583333333333333,0.0333333333333333,0.040706131607294,0.1108862087130546,0.1515923403203487,0,0.0,0.0,0.0,0.8804169051533195,0.8569598560565512,0.8537706590008856,141.0,20.0,16.602222222222228,3.191489361702128,0.0066079295154185,6.120019963225646,0.022961879410181,0.0,5.0,7.0,0.0113981762917933,0.855,0.145
30.0,presencial,1,4.0,1.0,3.0,3.0,-1.5335189586660396,0.0093457943925233,0.0747663551401869,0.1214953271028037,0.1214953271028037,0.0373831775700934,0.1495327102803738,0.0186915887850467,0.0467289719626168,0.0789489820599556,0.0565558858215808,0.1355048678815364,0,0.0,0.0,0.0,0.8678904672223324,0.9795895720783776,0.8749911343308225,65.0,10.0,13.3495145631068,3.107692307692308,0.0158730158730158,5.668024178491147,0.0069230769230769,0.0,1.0,0.0,0.0242788461538461,0.6237864077669902,0.3762135922330097
31.0,presencial,1,2.0,1.0,2.0,2.0,-0.6648592944714745,0.0342368045649072,0.0727532097004279,0.12981455064194,0.101283880171184,0.0527817403708987,0.0827389443651925,0.021398002853067,0.0442225392296719,0.0395339876413345,0.1572939157485962,0.1968279033899307,0,0.0,0.0,0.0,0.7969480583135319,0.7762709989734,0.7686972798890497,250.0,36.0,14.11284722222222,4.608,0.0284990500316656,4.396582544386795,0.0629609798003739,0.0,9.0,36.0,0.0092530120481927,0.5179083094555874,0.4820916905444126
32.0,presencial,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
33.0,presencial,1,2.0,1.0,4.0,4.0,-0.3858084997304551,0.040983606557377,0.0655737704918032,0.1147540983606557,0.1393442622950819,0.0983606557377049,0.0655737704918032,0.0081967213114754,0.0163934426229508,0.6494825482368469,0.0163279883563518,0.6658105365931988,1,0.6658105365931988,1.0,0.6658105365931988,0.8771425763829039,0.9113170235684585,0.8854727307975345,82.0,14.0,16.941176470588236,2.8780487804878048,0.0405405405405405,6.664275466284006,0.0358633236682017,0.0,2.0,1.0,0.0177657332128876,0.7681159420289855,0.2318840579710145
