Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
28.0,arabia,0.9029966135808887,0.9435295871025284,0.891431996215659,113,16,13.440663176265272,3.3805309734513274,0.014285714285714285,5.630528270706961,0.03486725235163548,0,3.0,8.0,0.01509165613147914
29.0,arabia,0.9522898948415324,0.9195227488125606,0.9541684117583705,66,13,24.0,2.606060606060606,0.014705882352941176,7.858741258741259,0.01602934102934103,0,1.0,1.0,0.020046620046620046
30.0,arabia,1.0794128777112142,1.0170220255610805,0.9322358886984302,122,20,15.4375,3.4098360655737703,0.023255813953488372,5.550845216321515,0.06302879277838676,0,7.0,11.0,0.014090231675924672
31.0,arabia,1.1282215118279417,1.1096658012536378,1.1495903197653818,105,16,16.37222222222222,3.5428571428571427,0.03640776699029126,5.433892450142403,0.043295532992569705,0,0.0,4.0,0.01703296703296703
32.0,arabia,0.8235331517766629,0.7832869294650677,0.7715718407884653,87,15,15.91836734693878,3.3793103448275863,0.036585365853658534,5.562070056571133,0.06115119448452782,0,2.0,7.0,0.019647153167602245
33.0,arabia,1.0150263841747502,1.0010524185550624,1.043153732942419,65,13,14.28571428571429,2.9846153846153847,0.008620689655172414,5.865875196232574,0.021604677373908143,0,0.0,2.0,0.023317307692307693
34.0,arabia,1.0289542160624272,0.9799966842825256,1.1268870036398824,67,9,12.191358024691361,3.1641791044776117,0.018292682926829267,5.280974476662777,0.061235033623093335,1,1.5,4.333333333333333,0.02397105382180009
35.0,arabia,1.0134893704763601,0.990344024980673,0.9753019289344536,126,21,14.002092050209201,3.7777777777777777,0.050173010380622836,4.940139071528218,0.051130955686355256,0,1.0,7.0,0.015111111111111112
36.0,arabia,0.8877219653417199,0.9227595565445313,0.8957243338291264,185,26,12.433510638297872,4.054054054054054,0.02365930599369085,4.817377156151213,0.04132762807759879,0,7.0,13.0,0.011016451233842537
37.0,arabia,0.9612329434118971,0.9316373511241718,0.8550936693397875,138,22,13.191235059760956,3.63768115942029,0.02358490566037736,5.315664019755296,0.032409443679466556,0,4.0,11.0,0.013276208611022956
38.0,arabia,0.921110748819971,0.8765945408226714,0.9206755514500765,166,23,12.571428571428568,3.963855421686747,0.037300177619893425,4.737510735583154,0.04908187789956605,2,4.0,16.666666666666668,0.012011683096020445
39.0,arabia,0.9929667774776217,1.0111519436487488,0.9841132045703678,110,17,14.53521126760563,3.8727272727272726,0.046468401486988845,4.8769045017953205,0.06477645649932667,1,3.5,10.333333333333334,0.017764804003336115
