Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
31.0,campeones_del_mundo,0.9722347086568489,0.9413025014394405,0.9307522171841651,334,35,10.999040920716112,4.682634730538922,0.031131359149582385,4.198344841717088,0.0853344834091698,1,20.5,71.33333333333333,0.00703098307888727
32.0,campeones_del_mundo,0.9848679362759449,0.9712766860565454,0.9650338495085856,193,25,13.359116022099451,3.7512953367875648,0.012720156555772993,5.191584138893628,0.03784983147645232,1,12.5,14.333333333333334,0.009768998272884284
33.0,campeones_del_mundo,0.857193563293016,0.8444488769624187,0.8032585498493136,242,31,13.405857740585779,3.950413223140496,0.017928286852589643,4.793487145882354,0.04809862568978458,0,4.0,21.0,0.008195878056308083
34.0,campeones_del_mundo,0.916591664313522,0.9719764759372388,0.9246081657673995,135,22,16.01965065502183,3.362962962962963,0.015873015873015872,5.551785146723898,0.028907530329752552,0,4.0,6.0,0.012548369264787175
35.0,campeones_del_mundo,0.9478277171686806,0.9332773386195973,0.9140413934666006,298,33,11.922649006622516,5.067114093959732,0.0388646288209607,4.244762488116915,0.06936175826018923,1,14.5,68.33333333333333,0.008530495107676317
36.0,campeones_del_mundo,0.9079369098127118,0.8777723580850955,0.876902713040818,304,38,12.331378299120233,4.480263157894737,0.022411474675033616,4.464687223823138,0.07465755416850639,5,14.5,63.666666666666664,0.0073931735278791036
37.0,campeones_del_mundo,1.046990266949617,1.0332994418591774,1.012599147733242,165,22,11.842105263157894,4.1454545454545455,0.03556771545827633,4.565114803360837,0.07219747738919957,1,5.5,23.333333333333332,0.012638580931263858
38.0,campeones_del_mundo,0.9553906649159045,0.950499018673725,0.9117447057090932,222,29,13.62785862785863,4.333333333333333,0.03788509575353872,4.485763168113628,0.0664246157080496,2,11.0,35.666666666666664,0.00980392156862745
39.0,campeones_del_mundo,0.9199771996372531,0.8854316656239174,0.8853440923150724,278,35,11.743119266055047,4.705035971223022,0.02054380664652568,4.41879200643687,0.04817164859386246,0,9.0,34.0,0.008492844713398956
40.0,campeones_del_mundo,0.8711802541248814,0.8272393600209029,0.829545274771918,528,51,10.849042709867451,5.143939393939394,0.028185151237396882,4.053927148407081,0.086648003416201,4,27.0,153.33333333333334,0.0048803979069633715
41.0,campeones_del_mundo,0.9533279410123477,0.9391034412078115,0.9084398001142893,406,43,12.621789193976968,5.561576354679803,0.047488427910166296,3.8900484548443885,0.1318619007790801,2,30.0,205.66666666666666,0.0068661436477528434
43.0,campeones_del_mundo,1.0399658933183555,1.0232182676460595,0.9590951404737528,244,27,12.354597701149427,4.754098360655738,0.03317535545023697,4.423170693881402,0.06295020171961359,0,8.0,48.0,0.009782095392295756
45.0,campeones_del_mundo,0.9259238699437764,0.9235920062329909,0.8856608825790122,218,32,12.947371364653243,4.10091743119266,0.017318435754189943,4.760012468444219,0.046555989188483034,3,5.5,27.0,0.009449118505052213
46.0,campeones_del_mundo,0.9726980902701854,0.9294710875622897,0.9380426882978674,197,28,14.213732004429682,3.8680203045685277,0.01881188118811881,5.300532326949769,0.026827822589661356,2,7.0,11.666666666666666,0.009867398736144204
47.0,campeones_del_mundo,0.9996363396771081,0.9480259697697536,0.919524564472466,79,11,16.2890625,3.2151898734177213,0.02197802197802198,5.959556387265976,0.036666252172581286,0,1.0,3.0,0.020610191496267447
48.0,campeones_del_mundo,0.9542451366038186,0.9173050146479502,0.9117888861127028,209,26,12.90972222222222,4.124401913875598,0.022603978300180832,4.5944082359070215,0.06864570186724472,0,7.0,28.0,0.009914427677585573
49.0,campeones_del_mundo,1.0412195837960463,1.0500578109177932,1.0360117556965132,200,30,13.430894308943085,4.07,0.02139874739039666,4.555070888069184,0.0745740659241601,0,2.0,33.0,0.010226130653266332
50.0,campeones_del_mundo,0.9978564028983894,0.9725104534993718,0.9216125234881196,165,23,13.599999999999996,3.8181818181818183,0.027079303675048357,5.078091401823191,0.034768005163171974,0,5.0,10.0,0.01164079822616408
51.0,campeones_del_mundo,1.006268807208087,0.995253647131474,0.9539015642029021,227,30,13.57097457627119,4.158590308370044,0.0341796875,4.798552231175009,0.05841473250272618,0,7.0,34.0,0.009200421036216912
52.0,campeones_del_mundo,0.7921566053501777,0.759993423927494,0.9154097265114374,82,13,17.782258064516125,3.0,0.03048780487804878,6.1074831716059945,0.044504496181325445,1,0.5,6.333333333333333,0.018518518518518517
54.0,campeones_del_mundo,0.8601157935370478,0.8939083155053377,0.9240898675157282,136,19,12.336032388663968,3.6176470588235294,0.01347305389221557,5.1065509792161174,0.03735979874604441,0,1.0,8.0,0.013398692810457516
55.0,campeones_del_mundo,0.9364901544101463,0.9589614076851586,0.937313393942012,346,41,12.407614781634939,5.161849710982659,0.040120087336244545,4.143674086229431,0.10270210503089154,0,21.0,121.0,0.0074809416101197955
56.0,campeones_del_mundo,0.9674330779635952,0.8160596709446493,0.8157457754516996,133,22,13.084444444444445,3.3834586466165413,0.014950166112956811,5.299152257748638,0.03584628619963119,0,3.0,7.0,0.01281613123718387
57.0,campeones_del_mundo,0.8859876621012793,0.8574563513256237,0.8258425563281521,92,14,14.82165605095541,3.369565217391304,0.00967741935483871,5.322135621924378,0.05138483570940377,0,3.0,9.0,0.018514094601051124
58.0,campeones_del_mundo,0.9297244494081316,0.9001272964421557,0.8768387665285002,186,20,12.720149253731345,4.311827956989247,0.022556390977443608,4.542903406536058,0.06221875656729912,0,4.0,29.0,0.011653589072943912
59.0,campeones_del_mundo,0.9170667751325403,0.958832046535587,0.911066585498421,248,36,13.678781925343815,4.096774193548387,0.02153558052434457,4.8500574398108975,0.039282451221200665,1,11.5,27.333333333333332,0.00829306516912629
60.0,campeones_del_mundo,0.846205350235205,0.8198193307038695,0.8275025777637639,225,30,12.62164948453608,4.293333333333333,0.025020177562550445,4.418623971406188,0.07028845065165713,0,7.0,33.0,0.009583333333333333
61.0,campeones_del_mundo,0.9212572352160636,0.9051942147402785,0.8277084232977179,54,10,19.0,2.5185185185185186,0,7.80503144654088,0.037698412698412696,0,2.0,2.0,0.023759608665269043
63.0,campeones_del_mundo,0.9062296271212373,0.9017224695423872,0.8800268054006467,159,25,11.835063437139562,3.6352201257861636,0.018240343347639486,5.014990812986284,0.028742552544809303,0,4.0,7.0,0.01150386115755115
64.0,campeones_del_mundo,0.8886903791386965,0.9015715517122119,0.8583219537481089,292,37,13.410214168039536,4.157534246575342,0.019155844155844155,4.644765097188978,0.04134943236271699,1,10.5,25.333333333333332,0.007143529633290967
65.0,campeones_del_mundo,0.8903032123411698,0.8600777448002483,0.9730288321097215,116,17,11.889705882352944,3.4655172413793105,0.02091254752851711,4.992715866331501,0.04080608745166587,0,1.0,5.0,0.015067466266866567
