Sujetos,Condición,Recuerdo_autop,Valencia_autop,Intensidad_autop,ValeInt_autop,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,Positivo pysent,Negativo pysent,Intensidad pysent,Valencia pysent,Valencia e intensidad pysent,Valencia2 pysent,Valencia e intensidad2 pysent,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
50,arabia,2.0,0.0,2.0,0.0,-0.6810081602717089,0.0376569037656903,0.0627615062761506,0.1380753138075313,0.104602510460251,0.0502092050209205,0.1589958158995816,0.0251046025104602,0.00836820083682,0.0462619438767433,0.082366332411766,0.1286282762885093,0,0.0,0.0,0.0,1.0057355578807607,1.0248537204751609,0.982154492919967,116.0,17.0,14.952153110047847,3.603448275862069,0.0141129032258064,5.351229887448732,0.0442042344628551,1.0,2.5,8.333333333333334,0.0156671664167916,0.7013888888888888,0.2986111111111111
51,arabia,4.0,-1.0,4.0,-4.0,0.0076749564723274,0.056390977443609,0.0639097744360902,0.1541353383458646,0.1240601503759398,0.0300751879699248,0.0827067669172932,0.0263157894736842,0.0451127819548872,0.2125309407711029,0.0279731601476669,0.2405041009187698,0,0.0,0.0,0.0,0.9882074682367036,1.0710436032314463,0.9928704856966932,130.0,18.0,15.669565217391307,3.507692307692308,0.0228136882129277,5.461052362310279,0.041305706049395,0.0,0.0,8.0,0.0135957066189624,0.7948943661971831,0.2051056338028169
52,arabia,3.0,-1.0,2.0,-2.0,0.949621659603406,0.0072727272727272,0.0327272727272727,0.2072727272727272,0.1272727272727272,0.0545454545454545,0.0654545454545454,0.0109090909090909,0.0109090909090909,0.0039061733987182,0.9142618179321288,0.9181679913308473,-1,-0.9181679913308473,-1.0,-0.9181679913308473,0.952429787775654,0.9047383920918112,0.8952509716773301,149.0,22.0,15.035019455252916,3.436241610738255,0.0107238605898123,5.314886779815238,0.0220991108881391,1.0,3.5,6.333333333333333,0.0116089243606022,0.6357913669064749,0.3642086330935252
53,arabia,3.0,0.0,3.0,0.0,-0.3645909924955881,0.032064128256513,0.0721442885771543,0.1523046092184369,0.1302605210420841,0.0400801603206412,0.0761523046092184,0.0100200400801603,0.0400801603206412,0.1931301653385162,0.0604500025510787,0.253580167889595,0,0.0,0.0,0.0,0.9806870453304358,1.0011600059657633,1.0033433607472022,213.0,25.0,12.7741935483871,4.075117370892019,0.0171858216970998,4.684734415142006,0.0429801291553252,1.0,6.5,18.33333333333333,0.0096111258747453,0.7293198529411765,0.2706801470588235
54,arabia,3.0,-1.0,3.0,-3.0,0.8521762309530521,0.0121951219512195,0.0609756097560975,0.1554878048780487,0.0975609756097561,0.0335365853658536,0.1280487804878048,0.0121951219512195,0.0457317073170731,0.0046146404929459,0.9241889715194702,0.928803612012416,-1,-0.928803612012416,-1.0,-0.928803612012416,0.866348716423498,0.8569182655394787,0.8468917569149145,141.0,23.0,12.736462093862812,3.914893617021277,0.021788990825688,4.72579153544787,0.0363022915173701,1.0,3.5,11.333333333333334,0.0139817629179331,0.6490228013029316,0.3509771986970684
55,arabia,2.0,-1.0,2.0,-2.0,-0.1108287926580471,0.021630615640599,0.0532445923460898,0.1331114808652246,0.1364392678868552,0.0465890183028286,0.124792013311148,0.0066555740432612,0.0232945091514143,0.339582085609436,0.0300149731338024,0.3695970587432384,0,0.0,1.0,0.3695970587432384,1.0287351331420005,1.0209300553910778,0.985544464607467,218.0,29.0,10.42871485943775,4.5504587155963305,0.0264635124298315,4.369975050015222,0.0586900076839115,0.0,12.0,26.0,0.0104849279161205,0.46875,0.53125
56,arabia,4.0,-1.0,4.0,-4.0,0.589851323178248,0.0326409495548961,0.0445103857566765,0.115727002967359,0.1839762611275964,0.0623145400593471,0.1068249258160237,0.0207715133531157,0.0089020771513353,0.6893067955970764,0.0211855005472898,0.7104922961443663,1,0.7104922961443663,1.0,0.7104922961443663,0.963373689539572,0.9436654828137292,0.9633274844858484,161.0,26.0,13.1340206185567,3.6149068322981366,0.0205930807248764,4.994804740026956,0.0572470244063586,0.0,5.0,12.0,0.0112965838509316,0.8262820512820512,0.1737179487179487
57,arabia,2.0,1.0,3.0,3.0,-1.6710088364221678,0.0283018867924528,0.0566037735849056,0.1037735849056603,0.2169811320754717,0.0283018867924528,0.1084905660377358,0.0047169811320754,0.0047169811320754,0.0259908754378557,0.2292519360780716,0.2552428115159273,0,0.0,0.0,0.0,1.0901215150086196,1.18948766817063,1.179512374895827,107.0,16.0,12.64795918367347,3.607476635514019,0.0171673819742489,4.9649107615185,0.0404543176876876,0.0,3.0,9.0,0.0170163992241227,0.6025641025641025,0.3974358974358974
58,arabia,,,,,-0.0717015575645059,0.0413533834586466,0.0526315789473684,0.1296992481203007,0.1409774436090225,0.0507518796992481,0.1071428571428571,0.0075187969924812,0.0488721804511278,0.2291750013828277,0.0317364744842052,0.260911475867033,0,0.0,0.0,0.0,1.0274885027786735,1.0383245147637312,1.0052662150627922,217.0,25.0,12.032474964234622,4.285714285714286,0.0255402750491159,4.621356107339875,0.0619383870754531,0.0,9.0,27.0,0.0099206349206349,0.7225506756756757,0.2774493243243243
59,arabia,4.0,-1.0,2.0,-2.0,-1.6417596659188451,0.0354609929078014,0.0685579196217494,0.1654846335697399,0.1300236406619385,0.0472813238770685,0.0945626477541371,0.0189125295508274,0.0212765957446808,0.0294518079608678,0.6385277509689331,0.667979558929801,-1,-0.667979558929801,-1.0,-0.667979558929801,0.9160767131115732,0.9580671915980716,0.941353914595156,203.0,29.0,13.737309644670054,3.87192118226601,0.0223880597014925,4.94533677668203,0.0425452526122613,1.0,9.5,19.33333333333333,0.0095839633224406,0.735827664399093,0.264172335600907
60,arabia,4.0,-1.0,3.0,-3.0,0.3548489667619198,0.0500863557858376,0.0587219343696027,0.1260794473229706,0.1347150259067357,0.0483592400690846,0.1105354058721934,0.003454231433506,0.003454231433506,0.0409586206078529,0.2202469110488891,0.2612055316567421,0,0.0,0.0,0.0,1.2261778165567216,1.190670965442276,1.1883019183492052,189.0,26.0,11.165929203539822,4.783068783068783,0.0529661016949152,4.488407749080771,0.0778034397352805,2.0,7.0,39.66666666666666,0.0127209276145446,0.6427350427350428,0.3572649572649573
61,arabia,,,,,0.385871816570645,0.0277777777777777,0.0555555555555555,0.1574074074074074,0.2037037037037037,0.0277777777777777,0.0833333333333333,0.0,0.0,0.0054130097851157,0.867651104927063,0.8730641147121787,-1,-0.8730641147121787,-1.0,-0.8730641147121787,0.6231715367057654,0.6793306229385728,0.6597998620301443,72.0,12.0,19.069306930693077,2.7777777777777777,0.0,7.322687638482232,0.0082561728395061,0.0,1.0,1.0,0.0195618153364632,0.8629032258064516,0.1370967741935483
62,arabia,2.0,-1.0,2.0,-2.0,0.2009894619769371,0.0397350993377483,0.043046357615894,0.162251655629139,0.1390728476821192,0.0496688741721854,0.0993377483443708,0.0132450331125827,0.0033112582781456,0.1481848657131195,0.0498963706195354,0.1980812363326549,0,0.0,0.0,0.0,1.0765970108664709,1.101322634453415,1.056778378659097,150.0,21.0,14.781481481481483,3.5733333333333333,0.0157480314960629,5.075119452039844,0.0228438070607848,0.0,3.0,3.0,0.0119910514541387,0.843167701863354,0.1568322981366459
63,arabia,5.0,1.0,4.0,4.0,0.7065707106019177,0.019753086419753,0.0493827160493827,0.1580246913580247,0.1580246913580247,0.0271604938271604,0.0839506172839506,0.0123456790123456,0.019753086419753,0.108369804918766,0.0459925644099712,0.1543623693287372,0,0.0,0.0,0.0,0.9105222133243588,0.9033926207876964,0.8631250248707886,198.0,29.0,13.96698113207547,3.7373737373737375,0.0154711673699015,5.114414753110765,0.043167870505499,0.0,7.0,21.0,0.0094857201456186,0.6700643776824035,0.3299356223175965
64,arabia,4.0,-1.0,3.0,-3.0,-0.2812499999999999,0.0409207161125319,0.0613810741687979,0.1611253196930946,0.1227621483375959,0.0716112531969309,0.1176470588235294,0.0076726342710997,0.0179028132992327,0.0086858123540878,0.8046005368232727,0.8132863491773605,-1,-0.8132863491773605,-1.0,-0.8132863491773605,0.9381093763580904,0.8939802304425244,0.9993111796600608,173.0,26.0,13.688602941176471,3.930635838150289,0.019650655021834,4.737173904126034,0.0586363761554855,0.0,10.0,23.0,0.0114262669713671,0.6144578313253012,0.3855421686746988
65,arabia,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
