Sujetos,Condición,Intensidad pysent,Positivo pysennt,Negativo pysent,Nro palabras únicas,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,primera_persona_norm,tercera_persona_norm,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_norm,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
17,presencial,0.2131851650774479,0.061677489429712296,0.1515076756477356,-0.05528825031119844,0.1592505854800937,0.1428571428571428,0.0444964871194379,0.1100702576112412,0.0070257611241217,0.0234192037470726,0.0491803278688524,0.0444964871194379,0.9593065234248014,0.9328178968169204,0.8844192970426269,0.9945652173913044,22,11.065476190476188,4.120218579234972,0.0295950155763239,4.745961787872555,0.0502243166654007,0,9.0,23.0,0.011319281811085,0.6365740740740741,0.36342592592592593
18,presencial,0.3352433331310749,0.017534900456666946,0.31770843267440796,0.004071842154482595,0.1915492957746478,0.1014084507042253,0.0732394366197183,0.080281690140845,0.0197183098591549,0.0197183098591549,0.0098591549295774,0.0774647887323943,0.9065374454133702,0.8559643135993026,0.8642197363735677,1.0,29,12.936936936936938,5.186915887850467,0.0529908972691807,4.374547421582484,0.0874765391977694,0,15.0,58.0,0.0121758588916677,0.3997194950911641,0.6002805049088359
19,presencial,0.8685932317748666,0.004294649697840214,0.8642985820770264,-1.1489704787700872,0.1698113207547169,0.1132075471698113,0.0566037735849056,0.0566037735849056,0.0188679245283018,0.0,0.0188679245283018,0.0754716981132075,0.4636965284933284,0.4716116023451878,0.3882922692398927,0.8636363636363636,7,12.727272727272725,2.5789473684210527,0.0,5.916824001034517,0.0533625730994152,0,0.0,2.0,0.034850640113798,0.6,0.4
20,presencial,0.5094675254076719,0.022924913093447685,0.48654261231422424,0.24662126427459036,0.1294964028776978,0.1079136690647482,0.0827338129496402,0.1258992805755395,0.0251798561151079,0.0431654676258992,0.014388489208633,0.0467625899280575,0.9226337584393784,0.8976860112065477,0.8587416230584641,0.9935064935064936,24,15.839552238805972,3.4901960784313726,0.0207253886010362,5.370761833034726,0.0193395247969953,0,5.0,9.0,0.0114809081527347,0.6973684210526315,0.3026315789473684
21,presencial,0.22482893243432045,0.16682401299476624,0.058004919439554214,0.1298645020679142,0.1412103746397694,0.1354466858789625,0.0576368876080691,0.1210374639769452,0.0144092219020172,0.0172910662824207,0.031700288184438,0.0345821325648415,0.7375223929339605,0.8024828053094416,0.7242890102414011,1.0,27,13.490445859872612,3.806060606060606,0.0252525252525252,5.110585150871425,0.0384148594210513,1,3.5,18.33333333333333,0.0116038433111603,0.6574754901960784,0.3425245098039216
22,presencial,0.45613410137593746,0.4290921688079834,0.027041932567954063,0.5033714438167572,0.1875,0.1296296296296296,0.0516975308641975,0.0787037037037037,0.0285493827160493,0.0138888888888888,0.0432098765432098,0.0771604938271604,0.9540599467796866,0.9313111722866348,0.9183693737280982,0.9976076555023924,48,12.623886255924171,5.05515587529976,0.0292867264997638,4.221004820547037,0.0816762173958238,2,17.0,117.66666666666669,0.006075908503966,0.7524449877750611,0.24755501222493886
23,presencial,0.8506612805649638,0.0066788820549845695,0.8439823985099792,-0.5229142897065463,0.1494252873563218,0.1149425287356321,0.0747126436781609,0.0804597701149425,0.0402298850574712,0.0057471264367816,0.0344827586206896,0.0517241379310344,0.9143049536008016,0.9367735954504588,0.9441418501529004,0.9894736842105264,18,12.60126582278481,3.3404255319148937,0.03125,4.997255899788351,0.0811769049616197,0,2.0,9.0,0.0179592770533058,0.6304347826086957,0.3695652173913043
24,presencial,0.26916756480932236,0.04063085466623306,0.2285367101430893,-0.7848327918463868,0.1762452107279693,0.1264367816091954,0.053639846743295,0.0919540229885057,0.0076628352490421,0.0153256704980842,0.0153256704980842,0.0957854406130268,1.0000104589425105,0.9451781922864392,0.905071161663419,1.0,19,12.201476793248943,3.674418604651162,0.0248447204968944,5.061728728677997,0.0470658073771735,0,3.0,11.0,0.0143531976744186,0.5,0.5
25,presencial,0.1519475057721138,0.045697808265686035,0.10624969750642776,1.0890304932807235,0.146031746031746,0.1396825396825396,0.0380952380952381,0.1111111111111111,0.0031746031746031,0.0253968253968253,0.0222222222222222,0.0634920634920634,0.8131955108708517,0.7963223541551335,0.8130984568910957,0.9932885906040269,19,13.816901408450706,3.824324324324324,0.0203836930455635,4.984470610665181,0.0405431944238392,0,1.0,13.0,0.0130079058650487,0.563301282051282,0.43669871794871795
26,presencial,0.5696407072246075,0.5537431836128235,0.01589752361178398,-0.9114467342237873,0.1421319796954314,0.1116751269035533,0.0913705583756345,0.1015228426395939,0.0253807106598984,0.0710659898477157,0.015228426395939,0.0862944162436548,0.827913828327849,0.8003405516297057,0.7624897395595931,0.9913793103448276,19,15.597297297297295,3.2,0.0152439024390243,5.927922018127935,0.0316841853798375,0,5.0,4.0,0.0140350877192982,0.5679611650485437,0.4320388349514563
27,presencial,0.21085239201784134,0.12718425691127777,0.08366813510656357,-1.0127099265578654,0.1578947368421052,0.1184210526315789,0.0394736842105263,0.1491228070175438,0.0175438596491228,0.0219298245614035,0.0087719298245614,0.0614035087719298,0.7716106285777606,0.7456946699049277,0.778988471290931,0.9833333333333332,19,16.174757281553397,3.457627118644068,0.0212264150943396,5.838304320573371,0.0382723779406072,0,5.0,8.0,0.0147761842677096,0.5555555555555556,0.4444444444444444
28,presencial,0.6938390070572495,0.005416863597929478,0.6884221434593201,0.6987780551591044,0.1334459459459459,0.1097972972972973,0.0489864864864864,0.1385135135135135,0.0371621621621621,0.0,0.0253378378378378,0.0675675675675675,1.0933338851191112,1.0670380760807416,1.0099949367974783,0.9951690821256038,24,11.634556623931626,4.650485436893204,0.0340447154471544,4.616795598916397,0.0676657478784322,1,5.5,35.333333333333336,0.0113426474070565,0.6036209553158706,0.39637904468412943
29,presencial,0.1552552655339241,0.04127448797225952,0.11398077756166458,-0.1537182979318651,0.1833333333333333,0.125,0.05,0.0916666666666666,0.0583333333333333,0.0333333333333333,0.0208333333333333,0.0791666666666666,0.8227917952068017,0.8008700585572505,0.7978896010542877,1.0,20,16.602222222222228,3.191489361702128,0.0066079295154185,6.120019963225646,0.022961879410181,0,5.0,7.0,0.0113981762917933,0.855,0.145
30,presencial,0.13090196624398232,0.0710674524307251,0.05983451381325722,-1.5335189586660396,0.1214953271028037,0.1214953271028037,0.0373831775700934,0.1495327102803738,0.0186915887850467,0.0467289719626168,0.0093457943925233,0.0747663551401869,0.82104396179317,0.9267138349434928,0.8277613530704218,0.9701492537313432,10,13.3495145631068,3.107692307692308,0.0158730158730158,5.668024178491147,0.0069230769230769,0,1.0,0.0,0.0242788461538461,0.6237864077669902,0.3762135922330097
