Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
28,arabia,0.9552094798800256,0.919640403952571,0.8762098081845762,181,27,13.549118387909317,4.375690607734807,0.04954954954954955,4.80076830448746,0.05741322817164726,3,12.5,27.0,0.012154696132596685
29,arabia,1.0890949257481863,1.0499762065716434,1.06156349425695,107,16,17.73006134969325,3.046728971962617,0.012096774193548387,6.254833456479996,0.019712141441113402,0,1.0,1.0,0.014371363075295362
30,arabia,1.0688524010301939,1.0529368655783196,1.0345311391917886,181,23,11.561959654178672,3.834254143646409,0.01699029126213592,4.813463432066,0.04387383448092273,0,4.0,17.0,0.010650705954573358
31,arabia,0.8683535976953595,0.901146157460261,0.843331304361607,198,28,14.553690753690752,3.9393939393939394,0.0225,4.806240039336227,0.04267206016206795,0,11.0,19.0,0.009998461775111522
32,arabia,0.986986987263084,1.0222856259549986,1.0516518633170886,79,12,14.75177304964539,3.518987341772152,0.04794520547945205,5.037816618748513,0.07702813613372657,0,3.0,12.0,0.0225576111652061
33,arabia,0.9014756550697758,0.8992890715871563,0.8654345608813028,57,9,12.874999999999998,3.2280701754385963,0.02727272727272727,5.372146185776944,0.03449659502291081,0,0.0,2.0,0.02882205513784461
34,arabia,1.009860486658973,0.8513161898739485,0.9397863980990532,108,17,12.791391941391941,3.3703703703703702,0.03529411764705882,5.24392306234223,0.029021667958931463,1,1.5,6.333333333333333,0.015749394254067153
35,arabia,0.9054028422795408,0.8574885769019748,0.8449089179519732,187,22,11.450602409638554,4.427807486631016,0.02806122448979592,4.481499386078778,0.05409982149740517,1,8.5,28.333333333333332,0.011902708297395204
36,arabia,1.018274715442305,1.0163799093182095,0.992162131707255,344,40,14.004813477737668,4.8313953488372094,0.035103674063295745,4.373130054892991,0.06758856802770075,2,22.0,60.666666666666664,0.007042850362736457
37,arabia,0.9116839392976298,0.9652212368136059,0.9558620199229518,114,17,16.600467289719624,3.754385964912281,0.011194029850746268,5.332808318593803,0.012476466285330546,0,5.0,3.0,0.016612327278372925
38,arabia,1.0131609693128047,1.0618293186552592,1.0284587403096572,174,20,9.585008375209378,4.574712643678161,0.03700189753320683,4.171696117343694,0.07426232632124931,1,7.5,28.333333333333332,0.013221712843000465
39,arabia,1.0877570647728876,1.0890768053165074,1.068882819915409,106,17,14.349206349206353,3.5660377358490565,0.036585365853658534,5.339929580031551,0.04494994472281935,0,5.0,8.0,0.016981132075471698
40,arabia,1.0483068291554782,1.006643499875907,1.0098290178002962,294,38,12.586989409984874,4.496598639455782,0.029013539651837523,4.336246996875077,0.06350787623274308,0,11.0,49.0,0.007673376517842632
41,arabia,0.9165743399520299,0.8973765543698294,0.9098666775882784,129,18,11.295161290322579,3.8294573643410854,0.041891891891891894,4.796874804638678,0.05337390449484417,1,3.5,10.333333333333334,0.014958817829457365
42,arabia,0.8347833852283095,0.8881750129486129,0.882739497002667,157,25,19.117647058823525,3.4522292993630574,0.027868852459016394,5.895987645425604,0.04879501039785222,0,4.0,6.0,0.011064837497958517
43,arabia,0.9585322236907532,0.9491505312146218,0.9847321959056321,182,26,14.088397790055248,3.978021978021978,0.020077720207253884,4.903547970857465,0.04059994531645827,0,8.0,22.0,0.01098901098901099
44,arabia,0.7833662173884719,0.8386897141635327,0.787143435487393,158,25,14.88771043771044,4.151898734177215,0.03969594594594594,4.761753578136822,0.04272917484486958,1,6.5,15.333333333333334,0.0132226074336854
45,arabia,1.1088305865029857,1.0865928502641287,1.0353889673718466,145,21,17.67231638418079,4.068965517241379,0.03571428571428571,5.313798082126563,0.053415850725393024,1,7.5,15.333333333333334,0.014128352490421455
46,arabia,0.9139269192022896,0.7398508593150209,0.7385650831895704,111,19,16.728260869565222,3.2972972972972974,0.02631578947368421,6.40040469323078,0.025724475724475726,1,1.5,6.333333333333333,0.014987714987714987
47,arabia,1.1454626088484012,1.1186736106103319,1.065399232453803,76,13,19.048672566371682,2.9210526315789473,0.04,6.704337059462847,0.049547613692350535,0,3.0,6.0,0.019473684210526317
48,arabia,0.9091008627930809,0.9051076900741528,0.8540375142352132,165,25,13.444444444444443,3.8181818181818183,0.021616541353383457,4.986705811502516,0.0469991038328954,0,2.0,15.0,0.01164079822616408
49,arabia,0.8473417206940386,0.7874428687522051,0.9245401606879894,133,18,13.56666666666667,3.6090225563909772,0.024509803921568627,5.1791183451050715,0.055640722261220875,0,3.0,12.0,0.01367053998632946
50,arabia,1.0057355578807607,1.0248537204751607,0.982154492919967,116,17,14.952153110047847,3.603448275862069,0.014112903225806451,5.351229887448732,0.044204234462855145,1,2.5,8.333333333333334,0.015667166416791604
51,arabia,0.9882074682367036,1.0710436032314463,0.9928704856966932,130,18,15.669565217391307,3.5076923076923077,0.022813688212927757,5.461052362310279,0.04130570604939503,0,0.0,8.0,0.013595706618962432
52,arabia,0.9524297877756541,0.9047383920918112,0.8952509716773301,149,22,15.035019455252916,3.436241610738255,0.010723860589812333,5.314886779815238,0.022099110888139192,1,3.5,6.333333333333333,0.011608924360602213
53,arabia,0.9806870453304358,1.0011600059657633,1.0033433607472022,213,25,12.7741935483871,4.075117370892019,0.017185821697099892,4.684734415142006,0.04298012915532526,1,6.5,18.333333333333332,0.009611125874745328
54,arabia,0.866348716423498,0.8569182655394787,0.8468917569149145,141,23,12.736462093862812,3.9148936170212765,0.021788990825688075,4.72579153544787,0.03630229151737015,1,3.5,11.333333333333334,0.01398176291793313
55,arabia,1.0287351331420005,1.0209300553910778,0.985544464607467,218,29,10.42871485943775,4.5504587155963305,0.026463512429831595,4.369975050015222,0.0586900076839115,0,12.0,26.0,0.010484927916120577
56,arabia,0.963373689539572,0.9436654828137293,0.9633274844858483,161,26,13.134020618556699,3.6149068322981366,0.02059308072487644,4.994804740026956,0.057247024406358635,0,5.0,12.0,0.011296583850931676
57,arabia,1.0901215150086196,1.18948766817063,1.179512374895827,107,16,12.64795918367347,3.607476635514019,0.017167381974248927,4.9649107615184995,0.04045431768768768,0,3.0,9.0,0.01701639922412273
58,arabia,1.0274885027786735,1.0383245147637312,1.0052662150627922,217,25,12.032474964234622,4.285714285714286,0.025540275049115914,4.621356107339875,0.06193838707545313,0,9.0,27.0,0.00992063492063492
59,arabia,0.9160767131115733,0.9580671915980717,0.9413539145951559,203,29,13.737309644670054,3.87192118226601,0.022388059701492536,4.94533677668203,0.042545252612261344,1,9.5,19.333333333333332,0.009583963322440619
60,arabia,1.2261778165567216,1.190670965442276,1.1883019183492052,189,26,11.165929203539822,4.783068783068783,0.05296610169491525,4.488407749080771,0.07780343973528056,2,7.0,39.666666666666664,0.012720927614544636
61,arabia,0.6231715367057654,0.6793306229385728,0.6597998620301443,72,12,19.069306930693074,2.7777777777777777,0,7.322687638482232,0.008256172839506172,0,1.0,1.0,0.019561815336463225
62,arabia,1.0765970108664709,1.101322634453415,1.056778378659097,150,21,14.781481481481483,3.5733333333333333,0.015748031496062992,5.075119452039844,0.022843807060784805,0,3.0,3.0,0.011991051454138703
63,arabia,0.9105222133243589,0.9033926207876963,0.8631250248707886,198,29,13.96698113207547,3.7373737373737375,0.015471167369901548,5.114414753110765,0.04316787050549902,0,7.0,21.0,0.009485720145618623
64,arabia,0.9381093763580904,0.8939802304425244,0.9993111796600608,173,26,13.688602941176471,3.930635838150289,0.019650655021834062,4.737173904126034,0.058636376155485545,0,10.0,23.0,0.01142626697136712
