Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
28,campeones_del_mundo,0.8504075076337194,0.7829809546738458,0.8017162021398887,230,26,11.863327370304116,4.860869565217391,0.035976505139500736,4.408519456825306,0.05348402840013728,2,11.0,46.666666666666664,0.010613252325802165
29,campeones_del_mundo,0.9105131686605556,0.8773475320705383,0.8326225705076622,256,36,13.609052631578944,3.703125,0.01053639846743295,5.069750309598264,0.039113292781746675,0,5.0,18.0,0.007261029411764706
30,campeones_del_mundo,0.9704735732527993,0.8247182230475756,0.8581545833176573,191,26,10.906801007556675,4.157068062827225,0.022538552787663108,4.5671715787022045,0.054421541827702424,0,12.0,25.0,0.01093965279691375
31,campeones_del_mundo,0.8608563069490991,0.8837468771988521,0.8621103400253467,442,52,13.803680981595093,5.158371040723982,0.03081152825180129,4.209869416781387,0.09895882521837088,2,26.0,152.66666666666666,0.005848493243451227
32,campeones_del_mundo,0.7395463596048973,0.7414083018502259,0.7268745422611429,149,20,14.830324909747292,3.6912751677852347,0.024495677233429394,5.458082853284186,0.03952547192475787,0,2.0,13.0,0.012470524215490658
33,campeones_del_mundo,0.9953935698966918,1.0531007035001079,1.0661402277440342,223,31,13.735849056603774,4.278026905829597,0.033271719038817,4.699994325487264,0.07508581751743286,0,8.0,28.0,0.009635195733850443
34,campeones_del_mundo,0.91263060319611,0.9864711157074785,0.8591804500675148,177,26,13.764705882352937,3.8079096045197742,0.02044989775051125,5.0484408516874515,0.03154380404726141,0,2.0,7.0,0.010817925012840268
35,campeones_del_mundo,0.9410091189969747,0.8955753211680048,0.8821776133375981,245,31,12.15034965034965,4.669387755102041,0.026170798898071626,4.406802211741969,0.04354285550021547,2,13.0,40.666666666666664,0.009568417530946805
36,campeones_del_mundo,0.9275117048272253,0.9639026516146164,0.9488435822920595,451,58,12.414772727272728,4.682926829268292,0.0265210608424337,4.455215326225448,0.059835613339128624,7,19.5,113.33333333333333,0.005203252032520325
37,campeones_del_mundo,0.8895648476216831,0.8934000081542647,0.9123134054329171,178,21,13.521613832853022,3.898876404494382,0.024549918166939442,4.831440733762432,0.052544465722425555,1,4.5,13.333333333333334,0.011013775153938933
38,campeones_del_mundo,0.9209319919926364,0.9067263673584027,0.9084868510532028,180,26,12.983870967741936,4.111111111111111,0.033256880733944956,4.474683611510641,0.06916149686616954,2,11.0,17.666666666666668,0.011483550589695841
